onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	8	H	OUT	1	2.484	0
8.005	8	2	1601	3200	4	T	IN	1	1.66775	0
16.005	8	3	3201	4800	8	L	OUT	1	1.472	0
24.005	8	4	4801	6400	6	G	OUT	1	1.30875	0
32.005	8	5	6401	8000	8	S	OUT	1	1.51625	0
40.005	8	6	8001	9600	4	R	IN	1	0.899	0
48.005	8	7	9601	11200	8	N	OUT	1	1.132	0
56.005	8	8	11201	12800	8	Z	IN	1	1.58025	0
64.005	8	9	12801	14400	4	Z	OUT	1	0.8845	0
72.005	8	10	14401	16000	6	V	OUT	1	0.943	0
80.005	8	11	16001	17600	8	G	OUT	1	1.4325	0
88.005	8	12	17601	19200	6	D	IN	1	1.6255	0
96.005	8	13	19201	20800	4	L	OUT	1	1.005	0
104.005	8	14	20801	22400	8	B	IN	0	3.138	0
112.005	8	15	22401	24000	4	Q	OUT	1	1.0215	0
120.005	8	16	24001	25600	6	C	IN	1	1.202	0
128.005	8	17	25601	27200	4	B	OUT	1	1.02025	0
136.005	8	18	27201	28800	6	D	OUT	1	0.9565	0
144.005	8	19	28801	30400	8	D	OUT	1	2.12025	0
152.005	8	20	30401	32000	6	D	OUT	1	1.81125	0
160.005	8	21	32001	33600	8	Q	OUT	1	1.06975	0
168.005	8	22	33601	35200	4	D	OUT	1	0.86775	0
176.005	8	23	35201	36800	8	B	IN	0	1.69575	0
184.005	8	24	36801	38400	4	C	IN	1	1.0185	1
192.005	8	25	38401	40000	6	P	IN	1	1.158	0
200.005	8	26	40001	41600	4	P	IN	1	1.45775	0
208.005	8	27	41601	43200	4	W	OUT	1	1.0485	0
216.005	8	28	43201	44800	4	B	IN	1	1.21975	0
224.005	8	29	44801	46400	6	W	IN	1	1.56975	0
232.005	8	30	46401	48000	8	D	OUT	1	3.123	0
240.005	8	31	48001	49600	4	Q	OUT	1	0.9145	0
248.005	8	32	49601	51200	4	P	IN	1	1.3775	0
256.005	8	33	51201	52800	8	F	OUT	1	1.3565	0
264.005	8	34	52801	54400	6	V	IN	1	1.0465	0
272.005	8	35	54401	56000	6	D	IN	0	1.30975	0
280.005	8	36	56001	57600	4	Q	IN	1	0.99175	0
288.005	8	37	57601	59200	4	T	OUT	1	1.783	0
296.005	8	38	59201	60800	8	T	IN	1	1.16075	0
304.005	8	39	60801	62400	8	C	OUT	0	1.17225	0
312.005	8	40	62401	64000	4	V	OUT	1	0.84075	0
320.005	8	41	64001	65600	8	R	IN	1	1.46525	0
328.005	8	42	65601	67200	4	G	OUT	1	0.89475	0
336.005	8	43	67201	68800	6	P	OUT	1	3.32575	0
344.005	8	44	68801	70400	8	B	OUT	1	2.44725	0
352.005	8	45	70401	72000	8	C	OUT	0	0.9585	0
360.005	8	46	72001	73600	4	P	OUT	1	0.9475	0
368.005	8	47	73601	75200	6	L	IN	0	2.49325	0
376.005	8	48	75201	76800	4	V	IN	1	0.84625	1
384.005	8	49	76801	78400	4	F	OUT	1	0.88425	0
392.005	8	50	78401	80000	4	Q	OUT	1	0.85875	0
