onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	6	X	IN	1	1.11	0
8.0005	8	2	16001	32000	4	X	IN	1	0.88575	0
16.0005	8	3	32001	48000	8	X	OUT	1	0.861	0
24.0005	8	4	48001	64000	6	X	IN	1	0.83775	0
32.0005	8	5	64001	80000	8	X	OUT	1	1.30775	0
40.0005	8	6	80001	96000	4	X	IN	1	0.77125	0
48.0005	8	7	96001	112000	8	X	OUT	0	1.37825	0
56.0005	8	8	112001	128000	4	X	OUT	1	0.948	0
64.0005	8	9	128001	144000	8	X	OUT	1	0.9485	0
72.0005	8	10	144001	160000	6	X	IN	1	0.8885	0
80.0005	8	11	160001	176000	8	X	IN	0	0.806	0
88.0005	8	12	176001	192000	4	X	OUT	1	1.04625	0
96.0005	8	13	192001	208000	8	X	OUT	1	1.556	0
104.0005	8	14	208001	224000	8	X	IN	1	1.09575	0
112.0005	8	15	224001	240000	8	X	OUT	1	0.732	0
120.0005	8	16	240001	256000	6	X	OUT	1	0.9245	0
128.0005	8	17	256001	272000	6	X	OUT	1	0.7065	0
136.0005	8	18	272001	288000	6	X	IN	1	1.11225	0
144.0005	8	19	288001	304000	8	X	OUT	1	0.89475	0
152.0005	8	20	304001	320000	8	X	OUT	1	0.826	0
160.0005	8	21	320001	336000	8	X	OUT	1	1.10525	0
168.0005	8	22	336001	352000	6	X	IN	1	0.7535	0
176.0005	8	23	352001	368000	8	X	IN	1	0.89575	0
184.0005	8	24	368001	384000	6	X	IN	1	1.02925	0
192.0005	8	25	384001	400000	6	X	IN	1	0.752	0
200.0005	8	26	400001	416000	6	X	IN	1	1.0465	0
208.0005	8	27	416001	432000	4	X	IN	1	1.0425	0
216.0005	8	28	432001	448000	4	X	OUT	1	0.8725	0
224.0005	8	29	448001	464000	4	X	IN	1	0.823	0
232.0005	8	30	464001	480000	8	X	IN	1	0.68025	0
240.0005	8	31	480001	496000	4	X	OUT	1	0.89225	0
248.0005	8	32	496001	512000	6	X	IN	1	0.6415	0
256.0005	8	33	512001	528000	6	X	OUT	0	0.758	0
264.0005	8	34	528001	544000	4	X	OUT	1	0.89	0
272.0005	8	35	544001	560000	6	X	OUT	1	0.75925	0
280.0005	8	36	560001	576000	8	X	OUT	1	0.95975	0
288.0005	8	37	576001	592000	8	X	OUT	1	0.78225	0
296.0005	8	38	592001	608000	4	X	OUT	1	0.65525	0
304.0005	8	39	608001	624000	4	X	OUT	1	0.89375	0
312.0005	8	40	624001	640000	6	X	IN	1	0.86675	0
320.0005	8	41	640001	656000	8	X	OUT	1	1.0605	0
328.0005	8	42	656001	672000	8	X	OUT	1	1.09525	0
336.0005	8	43	672001	688000	8	X	OUT	1	0.9175	0
344.0005	8	44	688001	704000	8	X	OUT	1	1.236	0
352.0005	8	45	704001	720000	6	X	IN	1	0.844	0
360.0005	8	46	720001	736000	4	X	IN	1	0.86375	0
368.0005	8	47	736001	752000	8	X	OUT	1	1.12625	0
376.0005	8	48	752001	768000	4	X	IN	1	0.95125	0
384.0005	8	49	768001	784000	8	X	OUT	1	0.84075	0
392.0005	8	50	784001	800000	8	X	OUT	1	0.8375	0
