name	x	y	z	size	AnatomicalLocation
mAHL1	-27.6366042079745	-16.0133575943478	-25.4649149492433	1.3	no_label_found
mAHL2	-29.8389487785906	-15.939038194846	-25.5295251321167	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mAHL3	-36.0626670311094	-15.1235864842291	-26.5100196862473	1.3	FuG, Left Fusiform Gyrus A20rv, rostroventral area 20
mAHL4	-42.6096122493187	-13.8888756258886	-27.3523060708788	1.3	ITG, Left Inferior Temporal Gyrus A20iv, intermediate ventral area 20
mAHL5	-47.7066991974502	-13.7004776926143	-28.3289166237886	1.3	ITG, Left Inferior Temporal Gyrus A20il, intermediate lateral area 20
mAHL6	-54.1856206870463	-12.5998397960641	-29.085611009747	1.3	ITG, Left Inferior Temporal Gyrus A20il, intermediate lateral area 20
mAHL7	-60.2704920658661	-12.008526834827	-29.9329445391948	1.3	ITG, Left Inferior Temporal Gyrus A20il, intermediate lateral area 20
mAHL8	-67.633167928674	-12.4284219340008	-31.0046665523907	1.3	no_label_found
mAHR1	29.1151340589507	-17.056795179661	-25.6289988309246	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mAHR2	31.8258745649832	-16.7111042663669	-26.6915556379518	1.3	PhG, Right Parahippocampal Gyrus TL, area TL (lateral PPHC, posterior parahippocampal gyrus)
mAHR3	38.9646831440757	-16.6548709394164	-28.9831835383213	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mAHR4	43.4209628383939	-16.1987202595325	-31.2052336642031	1.3	ITG, Right Inferior Temporal Gyrus A20iv, intermediate ventral area 20
mAHR5	48.821904655908	-15.848198203923	-32.6882241764047	1.3	ITG, Right Inferior Temporal Gyrus A20cv, caudoventral of area 20
mAHR6	54.6928161197757	-15.9183788984228	-34.9368068161173	1.3	ITG, Right Inferior Temporal Gyrus A20cv, caudoventral of area 20
mAHR7	60.6114647735072	-15.5171635058353	-37.3708857477564	1.3	no_label_found
mAHR8	66.6202176923371	-16.1611995812006	-39.7145474887092	1.3	no_label_found
mAL1	-16.8563770478892	-7.86522288388664	-20.8902395406269	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mAL2	-21.665452431643	-7.08977558510676	-22.0136911552122	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mAL3	-26.8950991524589	-6.16947637029626	-23.4873128935696	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mAL4	-32.4259324308895	-3.74768022460786	-25.4000105746088	1.3	Amyg, Left Amygdala lAmyg, lateral amygdala
mAL5	-37.4175024441651	-2.91351106346684	-26.6251131684801	1.3	no_label_found
mAL6	-43.3189375091089	-1.12669490764224	-27.7538573119935	1.3	no_label_found
mAL7	-48.67732984536	0.597838827408454	-30.0361101113875	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAL8	-55.598521759201	1.31116596582438	-31.0299844597275	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAR1	26.1375504436513	-6.89864822313406	-22.2207529562112	1.3	Hipp, Right Hippocampus rHipp, rostral hippocampus
mAR2	29.3018988401369	-6.02897925717847	-23.4386039145156	1.3	Hipp, Right Hippocampus rHipp, rostral hippocampus
mAR3	33.7700189643138	-5.02143589441582	-26.0915118015988	1.3	no_label_found
mAR4	39.039516888357	-1.99578721213911	-29.5273960772975	1.3	no_label_found
mAR5	44.2276733786886	-0.521966106771881	-32.0372470893827	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAR6	48.3366950633112	2.5875569899522	-33.6934041807587	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
