onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	8	X	IN	1	1.37125	0
8.0005	8	2	16001	32000	4	X	IN	1	1.25	0
16.0005	8	3	32001	48000	8	X	IN	1	0.973	0
24.0005	8	4	48001	64000	4	X	OUT	1	1.27775	1
32.0005	8	5	64001	80000	6	X	OUT	1	2.60175	0
40.0005	8	6	80001	96000	8	X	IN	1	1.585	0
48.0005	8	7	96001	112000	8	X	IN	0	3.72575	1
56.0005	8	8	112001	128000	4	X	IN	1	1.24325	0
64.0005	8	9	128001	144000	6	X	IN	1	1.8465	0
72.0005	8	10	144001	160000	4	X	OUT	1	1.0905	0
80.0005	8	11	160001	176000	4	X	IN	1	1.29425	0
88.0005	8	12	176001	192000	6	X	OUT	1	2.366	0
96.0005	8	13	192001	208000	6	X	OUT	1	2.10925	0
104.0005	8	14	208001	224000	6	X	OUT	1	3.81575	0
112.0005	8	15	224001	240000	4	X	IN	1	1.2765	1
120.0005	8	16	240001	256000	6	X	OUT	1	1.8805	0
128.0005	8	17	256001	272000	4	X	OUT	1	1.01725	0
136.0005	8	18	272001	288000	4	X	OUT	1	1.9495	0
144.0005	8	19	288001	304000	4	X	IN	1	1.791	1
152.0005	8	20	304001	320000	6	X	IN	1	2.15875	0
160.0005	8	21	320001	336000	4	X	OUT	1	2.10425	1
168.0005	8	22	336001	352000	4	X	OUT	1	2.70875	0
176.0005	8	23	352001	368000	4	X	OUT	1	1.2505	0
184.0005	8	24	368001	384000	8	X	IN	1	1.693	0
192.0005	8	25	384001	400000	8	X	IN	1	1.092	0
200.0005	8	26	400001	416000	8	X	OUT	1	1.66975	0
208.0005	8	27	416001	432000	6	X	IN	1	0.749	0
216.0005	8	28	432001	448000	6	X	OUT	1	1.7025	0
224.0005	8	29	448001	464000	6	X	IN	1	0.983	0
232.0005	8	30	464001	480000	8	X	OUT	0	1.4685	0
240.0005	8	31	480001	496000	4	X	IN	1	1.5635	0
248.0005	8	32	496001	512000	8	X	IN	1	2.75875	0
256.0005	8	33	512001	528000	8	X	IN	1	1.5425	0
264.0005	8	34	528001	544000	8	X	OUT	1	1.476	0
272.0005	8	35	544001	560000	4	X	IN	1	0.63625	1
280.0005	8	36	560001	576000	8	X	IN	1	1.6525	1
288.0005	8	37	576001	592000	8	X	IN	1	1.268	0
296.0005	8	38	592001	608000	4	X	IN	1	0.96075	0
304.0005	8	39	608001	624000	4	X	IN	1	0.8915	0
312.0005	8	40	624001	640000	6	X	IN	1	1.50325	0
320.0005	8	41	640001	656000	4	X	IN	1	1.084	0
328.0005	8	42	656001	672000	6	X	IN	1	1.2265	0
336.0005	8	43	672001	688000	4	X	OUT	1	1.247	0
344.0005	8	44	688001	704000	8	X	IN	1	1.2165	0
352.0005	8	45	704001	720000	8	X	IN	0	4.81975	0
360.0005	8	46	720001	736000	4	X	OUT	1	1.582	1
368.0005	8	47	736001	752000	6	X	IN	1	1.07075	0
376.0005	8	48	752001	768000	6	X	IN	1	1.47125	0
384.0005	8	49	768001	784000	4	X	OUT	1	1.20575	0
392.0005	8	50	784001	800000	4	X	OUT	1	1.56675	0
