name	x	y	z	size	AnatomicalLocation
mAHL1	-30.8543907337832	-11.9407371470393	-15.6994499469061	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mAHL3	-39.633689137286	-13.4334717197766	-16.3216841145107	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mAHL4	-44.9777769755197	-13.2132992095869	-16.6599822161148	1.3	no_label_found
mAHL5	-50.7039146795321	-14.028986773714	-16.5972402432569	1.3	no_label_found
mAHL6	-56.4811198166993	-13.3805894860745	-16.7751139909341	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAHL7	-62.2430251476481	-13.80978624064	-16.5991207661867	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAHL8	-68.0951520405404	-14.1946011059484	-16.9624179425471	1.3	MTG, Left Middle Temporal Gyrus A21c, caudal area 21
mAHR1	33.4505688981665	-13.8793465521063	-16.3571487579262	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
mAHR2	36.6614903512672	-15.1040902271317	-16.0281420508098	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mAHR3	42.2080527018904	-16.2776382351837	-15.3403378981914	1.3	ITG, Right Inferior Temporal Gyrus A20r, rostral area 20
mAHR4	48.5143179028235	-16.3197054494687	-15.0596899283337	1.3	no_label_found
mAHR5	53.5277961001337	-19.0282227663699	-14.8982849784983	1.3	ITG, Right Inferior Temporal Gyrus A20il, intermediate lateral area 20
mAHR6	59.3945974463949	-20.2990322837574	-14.4816359282412	1.3	ITG, Right Inferior Temporal Gyrus A20il, intermediate lateral area 20
mAHR7	64.7713598429859	-21.6645712487735	-14.0925613663034	1.3	MTG, Right Middle Temporal Gyrus A21c, caudal area 21
mAHR8	70.5717374263053	-22.3962008327302	-14.3087919008005	1.3	no_label_found
mAL1	-23.6746953248437	-3.9995330294604	-20.9756545925272	1.3	Amyg, Left Amygdala mAmyg, medial amygdala
mAL2	-25.7541014988653	-3.03224367155055	-20.7262553320429	1.3	Amyg, Left Amygdala mAmyg, medial amygdala
mAL3	-31.2813098824024	0.335119260455312	-21.493281568855	1.3	no_label_found
mAL4	-36.0918550003947	2.57707591029349	-21.7187693440898	1.3	STG, Left Superior Temporal Gyrus A38m, medial area 38
mAL5	-41.2905168370662	4.86384327614699	-21.992532419378	1.3	no_label_found
mAL6	-46.9897634667907	8.17354117702743	-22.2936746948392	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAL7	-51.0959259824967	9.41854237935339	-22.6017140709389	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAL8	-57.1784672705737	12.2053408102096	-22.8902506247583	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAR1	22.8512190513288	-6.22633201547474	-17.548296599329	1.3	Hipp, Right Hippocampus rHipp, rostral hippocampus
mAR2	25.9614693831509	-4.18914505090387	-18.1466288256106	1.3	Amyg, Right Amygdala lAmyg, lateral amygdala
mAR3	30.1748230194785	-1.17184124024264	-19.7400294322893	1.3	no_label_found
mAR4	34.2581369191724	1.62412516436111	-20.7717257042335	1.3	no_label_found
mAR5	39.145827842372	4.17239981064993	-22.5878760041375	1.3	no_label_found
mAR6	45.3221723589983	8.16477767713589	-24.284266954501	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAR7	50.0869737123463	10.418866202577	-25.679348144676	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAR8	54.3658112656106	13.2103178258646	-27.6485513879964	1.3	no_label_found
mECL1	-26.1918036030152	-7.61177236788091	-28.751790571848	1.3	PhG, Left Parahippocampal Gyrus A35/36r, rostral area 35/36
mECL2	-30.1664406595309	-7.6077099815269	-28.189660151107	1.3	PhG, Left Parahippocampal Gyrus A35/36r, rostral area 35/36
mECL3	-36.0276547690637	-7.24725090690455	-26.5121819314331	1.3	no_label_found
mECL4	-41.7951552265573	-6.43617279262882	-24.7190135262092	1.3	no_label_found
mECL5	-46.6358575469436	-5.20212916010204	-23.0041838737102	1.3	no_label_found
mECL6	-52.3249995345044	-5.58739767991056	-22.260383445562	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECL7	-57.1026660326379	-4.8108218622417	-20.6179391638499	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECL8	-62.9098159598901	-3.87384842928751	-19.6544446626942	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECR1	25.2140077666647	-8.05317664744579	-29.2743136850069	1.3	PhG, Right Parahippocampal Gyrus A35/36r, rostral area 35/36
mECR2	27.8710259957736	-9.2686608563129	-28.790656445067	1.3	PhG, Right Parahippocampal Gyrus A35/36r, rostral area 35/36
mECR3	33.9209547212574	-9.02944195340213	-26.5670652761413	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mECR4	39.3845336624611	-8.87159217324228	-24.5127269029033	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mECR5	44.7926349343547	-8.77075780636986	-22.5422118328763	1.3	no_label_found
mECR6	50.0994859467483	-7.3896003347147	-20.3338578101415	1.3	ITG, Right Inferior Temporal Gyrus A20il, intermediate lateral area 20
