onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	6	X	OUT	1	1.41675	0
8.0005	8	2	16001	32000	6	X	IN	1	2.2185	0
16.0005	8	3	32001	48000	6	X	IN	1	1.45625	0
24.0005	8	4	48001	64000	6	X	OUT	1	1.085	0
32.0005	8	5	64001	80000	8	X	IN	1	1.53525	0
40.0005	8	6	80001	96000	4	X	OUT	1	1.53975	0
48.0005	8	7	96001	112000	4	X	OUT	1	1.31425	0
56.0005	8	8	112001	128000	4	X	OUT	1	1.0685	0
64.0005	8	9	128001	144000	4	X	IN	1	1.3765	0
72.0005	8	10	144001	160000	6	X	IN	1	1.3115	0
80.0005	8	11	160001	176000	8	X	OUT	1	1.3395	0
88.0005	8	12	176001	192000	8	X	OUT	1	1.36825	0
96.0005	8	13	192001	208000	8	X	OUT	1	1.085	0
104.0005	8	14	208001	224000	6	X	IN	1	1.76425	0
112.0005	8	15	224001	240000	6	X	IN	1	1.54475	0
120.0005	8	16	240001	256000	8	X	IN	1	1.20775	0
128.0005	8	17	256001	272000	6	X	IN	1	0.9955	0
136.0005	8	18	272001	288000	6	X	IN	1	1.453	0
144.0005	8	19	288001	304000	8	X	IN	1	1.23	0
152.0005	8	20	304001	320000	6	X	IN	1	1.454	0
160.0005	8	21	320001	336000	6	X	OUT	1	1.187	0
168.0005	8	22	336001	352000	8	X	IN	0	1.17	0
176.0005	8	23	352001	368000	4	X	OUT	1	1.5895	0
184.0005	8	24	368001	384000	8	X	IN	1	2.4105	0
192.0005	8	25	384001	400000	6	X	IN	1	1.6715	0
200.0005	8	26	400001	416000	4	X	OUT	1	1.197	0
208.0005	8	27	416001	432000	6	X	OUT	1	1.36275	1
216.0005	8	28	432001	448000	8	X	OUT	1	2.267	0
224.0005	8	29	448001	464000	4	X	OUT	1	1.0895	0
232.0005	8	30	464001	480000	4	X	IN	1	1.412	0
240.0005	8	31	480001	496000	8	X	OUT	1	1.43125	0
248.0005	8	32	496001	512000	6	X	IN	0	1.08	0
256.0005	8	33	512001	528000	4	X	IN	1	1.154	0
264.0005	8	34	528001	544000	4	X	IN	1	1.112	0
272.0005	8	35	544001	560000	6	X	OUT	1	1.24175	0
280.0005	8	36	560001	576000	4	X	OUT	1	1.31475	1
288.0005	8	37	576001	592000	4	X	IN	1	1.35175	0
296.0005	8	38	592001	608000	6	X	OUT	1	2.8635	0
304.0005	8	39	608001	624000	4	X	OUT	1	0.923	0
312.0005	8	40	624001	640000	4	X	IN	1	1.22825	0
320.0005	8	41	640001	656000	4	X	OUT	0	1.002	0
328.0005	8	42	656001	672000	4	X	IN	1	0.9735	0
336.0005	8	43	672001	688000	4	X	OUT	1	0.99625	1
344.0005	8	44	688001	704000	6	X	OUT	1	1.1845	0
352.0005	8	45	704001	720000	4	X	IN	1	0.917	0
360.0005	8	46	720001	736000	6	X	OUT	0	1.13275	0
368.0005	8	47	736001	752000	4	X	IN	1	1.02375	0
