onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	6	X	IN	1	0.96025	0
8.005	8	2	1601	3200	8	X	OUT	1	1.5045	1
16.005	8	3	3201	4800	6	X	OUT	1	1.24425	0
24.005	8	4	4801	6400	4	X	IN	1	0.903	0
32.005	8	5	6401	8000	8	X	IN	1	2.23975	0
40.005	8	6	8001	9600	4	X	OUT	1	1.01575	1
48.005	8	7	9601	11200	6	X	OUT	1	1.44475	0
56.005	8	8	11201	12800	8	X	OUT	1	2.19475	0
64.005	8	9	12801	14400	8	X	IN	1	1.13575	0
72.005	8	10	14401	16000	4	X	OUT	1	1.09625	0
80.005	8	11	16001	17600	4	X	OUT	1	1.3865	0
88.005	8	12	17601	19200	4	X	OUT	1	1.94275	0
96.005	8	13	19201	20800	4	X	IN	1	1.3815	0
104.005	8	14	20801	22400	6	X	OUT	0	3.0575	0
112.005	8	15	22401	24000	4	X	IN	1	1.8825	0
120.005	8	16	24001	25600	6	X	IN	1	1.2935	0
128.005	8	17	25601	27200	4	X	OUT	1	1.4775	0
136.005	8	18	27201	28800	4	X	OUT	1	2.1515	0
144.005	8	19	28801	30400	8	X	OUT	0	2.223	0
152.005	8	20	30401	32000	4	X	OUT	1	2.12925	0
160.005	8	21	32001	33600	6	X	OUT	1	1.43075	0
168.005	8	22	33601	35200	4	X	IN	1	1.7115	0
176.005	8	23	35201	36800	6	X	OUT	1	1.63225	0
184.005	8	24	36801	38400	6	X	IN	1	1.27	0
192.005	8	25	38401	40000	4	X	IN	0	2.554	0
200.005	8	26	40001	41600	4	X	IN	1	0.817	1
208.005	8	27	41601	43200	8	X	IN	1	4.28875	0
216.005	8	28	43201	44800	8	X	IN	1	2.8435	0
224.005	8	29	44801	46400	8	X	IN	1	1.47775	0
232.005	8	30	46401	48000	8	X	IN	0	2.218	0
240.005	8	31	48001	49600	4	X	IN	1	1.1735	0
248.005	8	32	49601	51200	4	X	OUT	1	1.41375	0
256.005	8	33	51201	52800	6	X	IN	1	1.58775	0
264.005	8	34	52801	54400	6	X	OUT	1	2.57825	0
272.005	8	35	54401	56000	8	X	OUT	1	2.51425	0
280.005	8	36	56001	57600	6	X	OUT	1	2.601	0
288.005	8	37	57601	59200	8	X	OUT	1	2.70275	0
296.005	8	38	59201	60800	6	X	IN	1	3.48075	0
304.005	8	39	60801	62400	8	X	OUT	1	1.65425	0
312.005	8	40	62401	64000	8	X	OUT	1	2.11825	0
320.005	8	41	64001	65600	8	X	OUT	1	1.992	0
328.005	8	42	65601	67200	6	X	IN	1	1.2665	0
336.005	8	43	67201	68800	4	X	IN	1	1.45325	0
344.005	8	44	68801	70400	8	X	OUT	1	3.38975	0
352.005	8	45	70401	72000	4	X	IN	1	1.0675	0
360.005	8	46	72001	73600	6	X	IN	1	3.3805	0
368.005	8	47	73601	75200	6	X	IN	1	1.13425	1
