onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	8	X	IN	0	1.94	0
8.005	8	2	1601	3200	4	X	OUT	1	1.1755	1
16.005	8	3	3201	4800	8	X	IN	1	1.2395	1
24.005	8	4	4801	6400	8	X	OUT	1	1.35525	0
32.005	8	5	6401	8000	8	X	IN	0	1.47475	0
40.005	8	6	8001	9600	4	X	OUT	1	0.899	0
48.005	8	7	9601	11200	6	X	OUT	1	0.92775	0
56.005	8	8	11201	12800	4	X	IN	1	1.13225	0
64.005	8	9	12801	14400	6	X	OUT	1	1.0245	0
72.005	8	10	14401	16000	8	X	IN	1	2.21325	0
80.005	8	11	16001	17600	6	X	IN	0	1.92375	0
88.005	8	12	17601	19200	4	X	IN	1	1.0705	0
96.005	8	13	19201	20800	6	X	OUT	1	1.118	0
104.005	8	14	20801	22400	4	X	IN	1	0.8865	0
112.005	8	15	22401	24000	4	X	IN	1	1.86825	0
120.005	8	16	24001	25600	8	X	IN	0	1.34075	0
128.005	8	17	25601	27200	4	X	IN	1	0.86125	1
136.005	8	18	27201	28800	8	X	OUT	0	5.948	0
144.005	8	19	28801	30400	4	X	IN	1	0.86225	0
152.005	8	20	30401	32000	6	X	OUT	1	1.0955	0
160.005	8	21	32001	33600	6	X	OUT	0	1.62175	0
168.005	8	22	33601	35200	4	X	OUT	1	5.217	1
176.005	8	23	35201	36800	8	X	OUT	1	1.02175	1
184.005	8	24	36801	38400	4	X	IN	1	1.088	0
192.005	8	25	38401	40000	8	X	OUT	1	0.92475	0
200.005	8	26	40001	41600	8	X	OUT	1	1.2475	1
208.005	8	27	41601	43200	8	X	IN	1	0.83875	0
216.005	8	28	43201	44800	4	X	OUT	0	2.694	0
224.005	8	29	44801	46400	4	X	OUT	1	0.9115	0
232.005	8	30	46401	48000	8	X	OUT	1	0.90875	0
240.005	8	31	48001	49600	4	X	IN	1	1.0465	1
248.005	8	32	49601	51200	4	X	IN	1	0.8015	0
256.005	8	33	51201	52800	4	X	OUT	1	0.78275	0
264.005	8	34	52801	54400	4	X	IN	1	0.83475	0
272.005	8	35	54401	56000	6	X	OUT	1	1.43175	0
280.005	8	36	56001	57600	4	X	IN	0	0.845	0
288.005	8	37	57601	59200	4	X	IN	1	0.7345	0
296.005	8	38	59201	60800	8	X	OUT	1	1.8455	0
304.005	8	39	60801	62400	8	X	OUT	0	1.38825	0
312.005	8	40	62401	64000	4	X	OUT	1	0.8025	0
320.005	8	41	64001	65600	8	X	OUT	1	1.29275	0
328.005	8	42	65601	67200	8	X	IN	1	0.65575	0
336.005	8	43	67201	68800	4	X	OUT	1	1.04225	0
344.005	8	44	68801	70400	8	X	IN	1	1.1395	0
352.005	8	45	70401	72000	8	X	OUT	1	1.56	0
360.005	8	46	72001	73600	6	X	OUT	0	1.1775	0
368.005	8	47	73601	75200	4	X	OUT	1	0.84025	0
376.005	8	48	75201	76800	6	X	OUT	1	1.041	0
384.005	8	49	76801	78400	8	X	IN	1	1.157	0
392.005	8	50	78401	80000	4	X	OUT	1	0.9235	0
