onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	6	T	IN	0	1.71125	0
8.0005	8	2	16001	32000	4	B	IN	1	1.01125	0
16.0005	8	3	32001	48000	6	T	OUT	1	1.135	0
24.0005	8	4	48001	64000	4	B	OUT	1	0.946	0
32.0005	8	5	64001	80000	8	S	OUT	1	0.91	0
40.0005	8	6	80001	96000	6	Q	OUT	1	0.8885	0
48.0005	8	7	96001	112000	4	T	IN	1	1.6235	0
56.0005	8	8	112001	128000	4	N	IN	1	1.20675	0
64.0005	8	9	128001	144000	4	C	OUT	1	1.1975	0
72.0005	8	10	144001	160000	8	D	OUT	1	1.174	0
80.0005	8	11	160001	176000	6	Q	OUT	1	1.3625	0
88.0005	8	12	176001	192000	8	W	IN	1	1.82725	0
96.0005	8	13	192001	208000	8	W	OUT	1	0.90875	0
104.0005	8	14	208001	224000	4	P	IN	0	1.11675	0
112.0005	8	15	224001	240000	4	G	OUT	1	1.10675	0
120.0005	8	16	240001	256000	6	F	IN	1	1.164	0
128.0005	8	17	256001	272000	8	N	IN	1	2.6395	0
136.0005	8	18	272001	288000	6	C	OUT	0	1.675	0
144.0005	8	19	288001	304000	4	R	OUT	1	1.17825	0
152.0005	8	20	304001	320000	6	T	OUT	1	1.06775	0
160.0005	8	21	320001	336000	6	C	OUT	1	1.09325	0
168.0005	8	22	336001	352000	6	R	IN	1	1.18025	0
176.0005	8	23	352001	368000	4	R	IN	1	1.5625	0
184.0005	8	24	368001	384000	4	P	IN	1	2.32975	0
192.0005	8	25	384001	400000	4	S	OUT	1	1.0385	0
200.0005	8	26	400001	416000	4	F	IN	1	1.45125	0
208.0005	8	27	416001	432000	6	H	IN	1	0.88125	0
216.0005	8	28	432001	448000	4	W	IN	1	1.271	0
224.0005	8	29	448001	464000	8	N	IN	1	1.02675	0
232.0005	8	30	464001	480000	6	H	OUT	1	1.40425	0
240.0005	8	31	480001	496000	8	G	OUT	1	1.541	0
248.0005	8	32	496001	512000	4	Q	IN	1	1.102	0
256.0005	8	33	512001	528000	8	D	OUT	1	1.21075	0
264.0005	8	34	528001	544000	6	N	OUT	1	1.389	0
272.0005	8	35	544001	560000	4	G	OUT	1	0.96225	0
280.0005	8	36	560001	576000	6	V	OUT	1	0.99875	0
288.0005	8	37	576001	592000	4	Z	IN	1	1.01625	0
296.0005	8	38	592001	608000	4	D	IN	1	1.47425	0
304.0005	8	39	608001	624000	4	P	OUT	1	1.49225	0
312.0005	8	40	624001	640000	4	Z	IN	1	0.93275	0
320.0005	8	41	640001	656000	4	Q	IN	1	1.48925	0
328.0005	8	42	656001	672000	8	K	IN	1	2.869	0
336.0005	8	43	672001	688000	6	K	OUT	1	1.40925	1
344.0005	8	44	688001	704000	4	W	IN	1	0.9535	0
352.0005	8	45	704001	720000	8	C	OUT	1	1.233	0
360.0005	8	46	720001	736000	6	W	IN	0	1.63075	0
368.0005	8	47	736001	752000	4	H	OUT	1	1.2275	0
376.0005	8	48	752001	768000	4	V	OUT	1	1.47375	0
384.0005	8	49	768001	784000	6	Z	OUT	1	1.06375	0
392.0005	8	50	784001	800000	8	Q	IN	1	1.55625	0
