name	x	y	z	size	AnatomicalLocation
AHL1	-36.7304109661228	-9.50060862465388	-13.489404034087	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
AHL2	-42.3297643245438	-9.40998205900049	-12.576358008269	1.3	STG, Left Superior Temporal Gyrus A38l, lateral area 38
AHL3	-47.1304560449484	-9.36762539703791	-11.2987268513671	1.3	STG, Left Superior Temporal Gyrus A22r, rostral area 22
AHL4	-51.7280641575656	-9.36075545445138	-9.89435388905376	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
AHL5	-55.2338261471592	-7.03690080218735	-8.06693644901713	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
AHL6	-61.0286737684907	-7.10457179866909	-6.01775140925475	1.3	STG, Left Superior Temporal Gyrus A22r, rostral area 22
AHL7	-64.4212021486136	-7.21510094118929	-3.16362089387251	1.3	STG, Left Superior Temporal Gyrus A22c, caudal area 22
AHL8	-68.110156044053	-7.31436282454998	-1.11241295351186	1.3	STG, Left Superior Temporal Gyrus A22c, caudal area 22
AHR1	29.1712994152267	-19.978957524956	-20.2125670620715	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
AHR2	31.3058143775081	-17.5672553278942	-19.220717887237	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
AHR3	35.7706473281181	-17.4279989599702	-18.0545318203331	1.3	Hipp, Right Hippocampus cHipp, caudal hippocampus
AHR4	41.0123633350966	-15.0901275358434	-15.8982654106488	1.3	no_label_found
AHR5	47.3030763867951	-12.7416014144014	-15.6791945654248	1.3	STG, Right Superior Temporal Gyrus A22r, rostral area 22
AHR6	52.5094974293096	-10.4490610321578	-16.2760369781352	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
AHR7	56.2699904706789	-9.16197756163669	-14.7821756318833	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
AHR8	61.5989950973863	-6.31512966261343	-16.2622884829129	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
AL1	-18.3069404888854	0.295134665105928	-20.5679469379708	1.3	Amyg, Left Amygdala mAmyg, medial amygdala
AL2	-22.1323148234786	0.373783974771755	-22.1947243357775	1.3	Amyg, Left Amygdala mAmyg, medial amygdala
AL3	-25.3204817752076	0.464184043147007	-23.570479548981	1.3	Amyg, Left Amygdala mAmyg, medial amygdala
