name	x	y	z	size	AnatomicalLocation
mAHL1	-25.4498293846626	-16.0460343471649	-17.733275674872	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mAHL2	-29.6778328690115	-18.8922454538613	-16.2152810396574	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mAHL3	-35.4184847730423	-22.5693953769457	-15.0416515750152	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mAHL4	-40.710308093176	-25.1919194843419	-13.7079811288483	1.3	no_label_found
mAHL5	-45.3681313353006	-28.2993026336085	-12.4073964168112	1.3	no_label_found
mAHL6	-50.4707873340352	-30.339801794338	-11.1177390223671	1.3	no_label_found
mAHL7	-55.5965128866095	-34.0101026328628	-9.76480165516026	1.3	no_label_found
mAHL8	-60.5716092784518	-36.4334549290227	-8.50380256647747	1.3	MTG, Left Middle Temporal Gyrus A21c, caudal area 21
mAHR1	22.8697850876728	-9.39080712622466	-25.7827037375706	1.3	Hipp, Right Hippocampus rHipp, rostral hippocampus
mAHR2	28.5549280710954	-10.6290080459902	-23.9985769444161	1.3	Hipp, Right Hippocampus rHipp, rostral hippocampus
mAHR3	34.6050987969331	-12.2907313353536	-22.0462034147626	1.3	no_label_found
mAHR4	39.0086534229972	-14.6273384826585	-20.3071875766645	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mAHR5	44.6176364896921	-15.8414947805866	-18.6171455807888	1.3	no_label_found
mAHR6	49.3735627669399	-17.0714867394246	-16.7164360996019	1.3	no_label_found
mAHR7	54.9989019473593	-18.7302009783706	-14.8041411886971	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAHR8	58.8978191275132	-20.1603435268419	-13.2788027220699	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAL1	-19.5366088432085	-2.06485388979808	-28.1256337450058	1.3	Amyg, Left Amygdala mAmyg, medial amygdala
mAL2	-24.3812088628904	-2.83809036865917	-25.2893123698708	1.3	Hipp, Left Hippocampus rHipp, rostral hippocampus
mAL3	-29.2810722687506	-3.56373247436989	-23.0998103318275	1.3	Amyg, Left Amygdala lAmyg, lateral amygdala
mAL4	-34.2531077503948	-4.38041797531553	-20.6306990617703	1.3	no_label_found
mAL5	-39.2817268781839	-5.19004715666306	-18.1542208949935	1.3	no_label_found
mAL6	-44.8962011308191	-6.03844580805078	-15.620783386536	1.3	no_label_found
mAL7	-50.4943907878288	-6.91402787393563	-13.0835620471457	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAL8	-55.6510205198443	-7.82223449045237	-9.96818132162182	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAR1	22.8630011622092	-0.87510336934073	-22.4493749254043	1.3	Amyg, Right Amygdala mAmyg, medial amygdala
mAR2	28.0601037267226	-0.226218661179507	-21.6669792748223	1.3	no_label_found
mAR3	33.719072738068	-0.582922497486605	-20.7326259929016	1.3	no_label_found
mAR4	39.3018116187807	-0.951399371226571	-19.8777547433156	1.3	STG, Right Superior Temporal Gyrus A38l, lateral area 38
mAR5	44.0961891136093	-0.257965878457986	-19.1019507251017	1.3	STG, Right Superior Temporal Gyrus A38l, lateral area 38
mAR6	49.6309815607888	-0.594202269861846	-18.1722456001226	1.3	STG, Right Superior Temporal Gyrus A22r, rostral area 22
mAR7	55.1530080838766	-0.918121879806367	-17.219445288731	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAR8	60.8172546385677	-1.26477513725806	-16.1690868009239	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mECL1	-24.0582650482054	-2.59619062686927	-37.7115182477201	1.3	PhG, Left Parahippocampal Gyrus A35/36r, rostral area 35/36
mECL2	-29.0028389895819	-1.14734372217103	-35.1197042908071	1.3	PhG, Left Parahippocampal Gyrus A35/36r, rostral area 35/36
mECL3	-33.4929003312578	-0.201997855427837	-33.3997694866057	1.3	no_label_found
mECL4	-38.1574087645458	0.757243586660546	-31.3904982466226	1.3	no_label_found
mECL5	-42.7797208696762	2.10509969370323	-29.3444896615842	1.3	no_label_found
mECL6	-48.5500664038308	2.68088151205789	-27.2766078121604	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECL7	-53.5962255578985	4.13546871746234	-25.2433914350204	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECL8	-57.9690890527795	5.55370577713209	-24.0778839787045	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECR1	27.6760219852257	-7.93249334688637	-36.5656427364175	1.3	PhG, Right Parahippocampal Gyrus A35/36r, rostral area 35/36
mECR2	33.3023434228998	-8.98639467579616	-34.5433151347545	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mECR3	38.4373351505909	-9.53472008071799	-32.8276101987717	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mECR4	43.6351637033571	-10.5249806238295	-30.8840616746879	1.3	ITG, Right Inferior Temporal Gyrus A20iv, intermediate ventral area 20
mECR5	48.7882598776234	-11.0418800619246	-29.1745958475436	1.3	ITG, Right Inferior Temporal Gyrus A20il, intermediate lateral area 20
mECR6	53.9908941301961	-11.5614385580176	-27.4975086415764	1.3	ITG, Right Inferior Temporal Gyrus A20il, intermediate lateral area 20
mECR7	58.7620500426	-12.4419559763696	-25.6777017240503	1.3	ITG, Right Inferior Temporal Gyrus A20il, intermediate lateral area 20
mECR8	64.4027250547841	-12.4544644690807	-24.233975077756	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mPHL1	-24.4005451306272	-25.3893229950267	-8.14893215320618	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
