onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	8	X	OUT	1	0.9255	1
8.005	8	2	1601	3200	4	X	OUT	1	1.0615	0
16.005	8	3	3201	4800	4	X	IN	1	1.04675	0
24.005	8	4	4801	6400	6	X	OUT	1	2.073	0
32.005	8	5	6401	8000	4	X	OUT	1	1.275	0
40.005	8	6	8001	9600	8	X	OUT	1	1.00775	0
48.005	8	7	9601	11200	8	X	IN	1	1.179	0
56.005	8	8	11201	12800	4	X	OUT	1	1.8175	1
64.005	8	9	12801	14400	4	X	IN	1	1.617	0
72.005	8	10	14401	16000	4	X	OUT	1	1.7815	0
80.005	8	11	16001	17600	8	X	IN	1	1.158	0
88.005	8	12	17601	19200	8	X	OUT	1	0.84175	0
96.005	8	13	19201	20800	4	X	IN	1	1.3745	0
104.005	8	14	20801	22400	6	X	IN	1	2.32475	0
112.005	8	15	22401	24000	4	X	IN	1	1.379	0
120.005	8	16	24001	25600	8	X	OUT	1	0.88325	0
128.005	8	17	25601	27200	6	X	OUT	1	2.00975	0
136.005	8	18	27201	28800	4	X	OUT	1	2.0845	0
144.005	8	19	28801	30400	8	X	OUT	1	0.97975	0
152.005	8	20	30401	32000	4	X	OUT	1	1.76525	0
160.005	8	21	32001	33600	8	X	OUT	1	0.9695	0
168.005	8	22	33601	35200	4	X	OUT	1	2.1955	0
176.005	8	23	35201	36800	6	X	IN	1	1.04175	0
184.005	8	24	36801	38400	8	X	OUT	0	2.426	0
192.005	8	25	38401	40000	4	X	OUT	1	1.0455	0
200.005	8	26	40001	41600	4	X	IN	1	0.85925	0
208.005	8	27	41601	43200	4	X	OUT	1	1.27475	0
216.005	8	28	43201	44800	8	X	IN	1	1.8815	0
224.005	8	29	44801	46400	4	X	OUT	1	1.0905	0
232.005	8	30	46401	48000	8	X	OUT	1	1.29975	0
240.005	8	31	48001	49600	4	X	OUT	1	1.605	1
248.005	8	32	49601	51200	6	X	OUT	1	4.71375	0
256.005	8	33	51201	52800	8	X	OUT	1	0.90225	1
264.005	8	34	52801	54400	6	X	IN	1	1.00525	0
272.005	8	35	54401	56000	8	X	IN	1	0.976	0
280.005	8	36	56001	57600	8	X	IN	1	1.02775	0
288.005	8	37	57601	59200	8	X	IN	1	0.93375	0
296.005	8	38	59201	60800	4	X	OUT	1	2.509	0
304.005	8	39	60801	62400	6	X	IN	1	1.02675	0
312.005	8	40	62401	64000	4	X	IN	1	1.86625	0
320.005	8	41	64001	65600	4	X	OUT	1	1.13725	0
328.005	8	42	65601	67200	4	X	IN	1	1.197	0
336.005	8	43	67201	68800	4	X	OUT	1	3.1965	0
344.005	8	44	68801	70400	6	X	IN	1	2.36475	0
352.005	8	45	70401	72000	8	X	IN	1	1.52375	0
360.005	8	46	72001	73600	6	X	IN	1	0.84225	0
368.005	8	47	73601	75200	8	X	IN	1	1.02225	0
376.005	8	48	75201	76800	6	X	OUT	1	1.20325	0
384.005	8	49	76801	78400	4	X	IN	1	1.76575	0
392.005	8	50	78401	80000	4	X	OUT	1	1.56525	0
