onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	6	X	OUT	1	0.896	0
8.005	8	2	1601	3200	6	X	OUT	1	3.07125	1
16.005	8	3	3201	4800	4	X	IN	1	2.9145	0
24.005	8	4	4801	6400	4	X	IN	1	1.0425	0
32.005	8	5	6401	8000	8	X	IN	1	1.422	0
40.005	8	6	8001	9600	6	X	IN	1	0.9865	0
48.005	8	7	9601	11200	6	X	IN	1	0.90325	0
56.005	8	8	11201	12800	8	X	OUT	1	1.0165	0
64.005	8	9	12801	14400	4	X	IN	1	1.56475	0
72.005	8	10	14401	16000	4	X	OUT	1	2.1135	0
80.005	8	11	16001	17600	6	X	OUT	1	1.0185	0
88.005	8	12	17601	19200	6	X	IN	1	1.20025	0
96.005	8	13	19201	20800	8	X	OUT	1	1.061	0
104.005	8	14	20801	22400	4	X	IN	1	2.1885	0
112.005	8	15	22401	24000	4	X	IN	1	1.654	0
120.005	8	16	24001	25600	8	X	OUT	1	1.17375	0
128.005	8	17	25601	27200	8	X	OUT	1	1.04175	0
136.005	8	18	27201	28800	4	X	IN	1	0.87225	0
144.005	8	19	28801	30400	6	X	IN	0	1.7825	0
152.005	8	20	30401	32000	4	X	IN	1	1.03025	0
160.005	8	21	32001	33600	4	X	OUT	1	1.065	0
168.005	8	22	33601	35200	4	X	IN	1	2.0315	1
176.005	8	23	35201	36800	6	X	OUT	1	0.963	0
184.005	8	24	36801	38400	6	X	OUT	1	1.567	0
192.005	8	25	38401	40000	6	X	IN	1	1.06975	0
200.005	8	26	40001	41600	8	X	OUT	1	0.937	0
208.005	8	27	41601	43200	8	X	IN	1	1.4395	0
216.005	8	28	43201	44800	6	X	IN	1	1.046	0
224.005	8	29	44801	46400	8	X	OUT	1	0.938	0
232.005	8	30	46401	48000	4	X	IN	1	1.3925	0
240.005	8	31	48001	49600	4	X	IN	1	1.472	0
248.005	8	32	49601	51200	8	X	OUT	1	1.064	0
256.005	8	33	51201	52800	6	X	OUT	1	1.2045	0
264.005	8	34	52801	54400	4	X	OUT	1	1.17125	0
272.005	8	35	54401	56000	6	X	IN	0	0.98975	0
280.005	8	36	56001	57600	4	X	IN	1	0.9125	0
288.005	8	37	57601	59200	4	X	OUT	1	0.95675	0
296.005	8	38	59201	60800	6	X	IN	1	0.97275	0
304.005	8	39	60801	62400	6	X	IN	1	1.65	0
312.005	8	40	62401	64000	4	X	OUT	1	0.91025	0
320.005	8	41	64001	65600	6	X	OUT	1	4.4165	0
328.005	8	42	65601	67200	8	X	OUT	0	2.35325	0
336.005	8	43	67201	68800	4	X	IN	1	2.2645	0
344.005	8	44	68801	70400	4	X	OUT	1	1.2965	0
352.005	8	45	70401	72000	6	X	OUT	1	2.4065	0
360.005	8	46	72001	73600	4	X	IN	1	1.27175	0
368.005	8	47	73601	75200	8	X	OUT	1	0.884	0
376.005	8	48	75201	76800	8	X	IN	0	1.10775	0
384.005	8	49	76801	78400	4	X	IN	1	1.317	0
392.005	8	50	78401	80000	4	X	IN	1	1.73875	0
