onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	6	X	OUT	1	2.662	0
8.005	8	2	1601	3200	6	X	IN	1	1.405	0
16.005	8	3	3201	4800	6	X	IN	1	2.15475	0
24.005	8	4	4801	6400	4	X	IN	1	1.7325	0
32.005	8	5	6401	8000	4	X	OUT	1	1.553	0
40.005	8	6	8001	9600	8	X	OUT	1	1.78625	1
48.005	8	7	9601	11200	4	X	OUT	1	1.048	0
56.005	8	8	11201	12800	8	X	OUT	1	4.50825	1
64.005	8	9	12801	14400	8	X	OUT	1	1.5375	1
72.005	8	10	14401	16000	8	X	OUT	1	1.2595	0
80.005	8	11	16001	17600	6	X	IN	1	1.3175	0
88.005	8	12	17601	19200	8	X	IN	1	1.4545	1
96.005	8	13	19201	20800	8	X	OUT	1	1.15925	0
104.005	8	14	20801	22400	4	X	IN	1	1.2185	0
112.005	8	15	22401	24000	4	X	OUT	1	1.13	0
120.005	8	16	24001	25600	4	X	IN	1	1.18975	0
128.005	8	17	25601	27200	6	X	OUT	1	1.39875	0
136.005	8	18	27201	28800	6	X	OUT	1	1.07075	0
144.005	8	19	28801	30400	8	X	OUT	1	2.26675	1
152.005	8	20	30401	32000	8	X	OUT	1	2.3325	0
160.005	8	21	32001	33600	8	X	OUT	1	0.962	0
168.005	8	22	33601	35200	4	X	OUT	1	0.8585	0
176.005	8	23	35201	36800	6	X	IN	1	1.018	0
184.005	8	24	36801	38400	4	X	IN	1	0.8595	0
192.005	8	25	38401	40000	6	X	IN	1	5.4635	0
200.005	8	26	40001	41600	4	X	OUT	1	0.979	0
208.005	8	27	41601	43200	8	X	OUT	1	1.93975	0
216.005	8	28	43201	44800	6	X	OUT	1	1.08675	0
224.005	8	29	44801	46400	4	X	OUT	1	1.27025	0
232.005	8	30	46401	48000	8	X	OUT	1	4.14675	0
240.005	8	31	48001	49600	6	X	OUT	1	1.16725	0
248.005	8	32	49601	51200	8	X	OUT	1	1.52225	1
256.005	8	33	51201	52800	6	X	IN	0	0.919	0
264.005	8	34	52801	54400	4	X	IN	1	0.99125	0
272.005	8	35	54401	56000	4	X	OUT	1	1.6655	0
280.005	8	36	56001	57600	8	X	OUT	1	2.694	0
288.005	8	37	57601	59200	4	X	OUT	1	1.18125	0
296.005	8	38	59201	60800	4	X	OUT	1	1.50025	0
304.005	8	39	60801	62400	8	X	OUT	1	2.60125	0
312.005	8	40	62401	64000	8	X	IN	1	4.63925	0
320.005	8	41	64001	65600	4	X	IN	1	1.086	0
328.005	8	42	65601	67200	6	X	OUT	1	1.2775	0
336.005	8	43	67201	68800	4	X	IN	1	0.993	0
344.005	8	44	68801	70400	6	X	IN	1	1.19675	0
352.005	8	45	70401	72000	6	X	OUT	1	1.2145	0
360.005	8	46	72001	73600	4	X	IN	1	0.93225	0
368.005	8	47	73601	75200	6	X	IN	1	0.96975	1
376.005	8	48	75201	76800	8	X	OUT	1	1.12275	1
384.005	8	49	76801	78400	8	X	OUT	0	6.01425	0
392.005	8	50	78401	80000	4	X	IN	1	2.22275	0
