onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	6	C	OUT	1	1.203	1
8.005	8	2	1601	3200	4	G	IN	1	0.959	1
16.005	8	3	3201	4800	6	R	IN	1	0.775	0
24.005	8	4	4801	6400	6	D	IN	1	0.69875	1
32.005	8	5	6401	8000	6	R	IN	1	0.99575	1
40.005	8	6	8001	9600	6	K	OUT	1	1.155375	0
48.005	8	7	9601	11200	8	H	OUT	1	2.418	0
56.005	8	8	11201	12800	6	C	IN	0	3.594	1
64.005	8	9	12801	14400	4	Z	OUT	1	1.344125	1
72.005	8	10	14401	16000	4	Z	IN	1	1.096375	1
80.005	8	11	16001	17600	6	C	IN	1	0.827375	0
88.005	8	12	17601	19200	6	T	IN	1	0.865875	0
96.005	8	13	19201	20800	8	C	IN	1	0.9925	0
104.005	8	14	20801	22400	8	B	OUT	1	1.219625	0
112.005	8	15	22401	24000	4	N	OUT	1	0.9805	0
120.005	8	16	24001	25600	8	T	OUT	1	1.217875	1
128.005	8	17	25601	27200	8	Q	IN	1	1.065	1
136.005	8	18	27201	28800	8	Z	OUT	1	1.033375	0
144.005	8	19	28801	30400	4	D	IN	1	0.6705	0
152.005	8	20	30401	32000	8	C	IN	1	1.145	0
160.005	8	21	32001	33600	6	Z	OUT	1	1.04475	0
168.005	8	22	33601	35200	6	V	IN	1	1.795375	0
176.005	8	23	35201	36800	6	G	IN	1	1.00375	0
184.005	8	24	36801	38400	6	N	OUT	1	1.469375	0
192.005	8	25	38401	40000	6	D	OUT	1	1.2325	0
200.005	8	26	40001	41600	6	Q	IN	1	1.0365	0
208.005	8	27	41601	43200	6	C	IN	1	1.113	0
216.005	8	28	43201	44800	6	Z	IN	1	1.068	0
224.005	8	29	44801	46400	8	K	OUT	0	1.31225	0
232.005	8	30	46401	48000	4	C	IN	1	0.92775	0
240.005	8	31	48001	49600	4	D	IN	1	1.183375	0
248.005	8	32	49601	51200	6	C	OUT	1	3.83125	0
256.005	8	33	51201	52800	8	N	IN	1	1.029	0
264.005	8	34	52801	54400	6	P	IN	1	0.82125	0
272.005	8	35	54401	56000	6	R	IN	1	0.668375	0
280.005	8	36	56001	57600	8	N	IN	1	1.609625	0
288.005	8	37	57601	59200	4	P	IN	1	0.727	0
296.005	8	38	59201	60800	8	N	OUT	1	1.263375	0
304.005	8	39	60801	62400	6	D	OUT	1	1.153	0
312.005	8	40	62401	64000	8	K	OUT	1	1.939125	0
320.005	8	41	64001	65600	8	Q	OUT	1	1.205125	0
328.005	8	42	65601	67200	6	H	OUT	1	1.137625	1
336.005	8	43	67201	68800	6	C	OUT	1	2.330625	0
344.005	8	44	68801	70400	4	C	OUT	1	2.2405	0
352.005	8	45	70401	72000	8	S	OUT	1	1.380375	0
360.005	8	46	72001	73600	4	S	IN	1	0.78925	0
368.005	8	47	73601	75200	6	L	IN	1	5.585375	0
376.005	8	48	75201	76800	8	R	IN	1	0.591375	0
384.005	8	49	76801	78400	6	K	IN	0	1.3865	0
392.005	8	50	78401	80000	4	F	IN	1	0.69	1
