onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	4	B	OUT	1	0.87275	0
8.005	8	2	1601	3200	4	F	OUT	1	0.90325	0
16.005	8	3	3201	4800	8	C	OUT	1	2.18575	0
24.005	8	4	4801	6400	6	G	IN	1	0.84125	0
32.005	8	5	6401	8000	6	F	IN	1	1.5485	0
40.005	8	6	8001	9600	4	F	OUT	1	1.471	0
48.005	8	7	9601	11200	6	S	OUT	1	1.04325	0
56.005	8	8	11201	12800	8	D	IN	1	1.74975	0
64.005	8	9	12801	14400	4	Q	OUT	1	0.81675	0
72.005	8	10	14401	16000	6	Z	IN	0	1.44575	0
80.005	8	11	16001	17600	4	Z	IN	1	1.39925	0
88.005	8	12	17601	19200	4	L	OUT	0	2.37825	1
96.005	8	13	19201	20800	4	Z	IN	1	1.66875	0
104.005	8	14	20801	22400	8	G	IN	1	4.50975	0
112.005	8	15	22401	24000	8	D	IN	0	2.10675	0
120.005	8	16	24001	25600	4	L	IN	1	1.38225	0
128.005	8	17	25601	27200	8	L	IN	1	1.46275	0
136.005	8	18	27201	28800	4	K	OUT	1	1.201	0
144.005	8	19	28801	30400	6	G	OUT	1	2.74525	0
152.005	8	20	30401	32000	8	G	IN	1	1.514	0
160.005	8	21	32001	33600	4	W	OUT	1	3.78125	0
168.005	8	22	33601	35200	8	P	OUT	1	1.56325	0
176.005	8	23	35201	36800	4	R	IN	1	1.08575	0
184.005	8	24	36801	38400	4	V	IN	1	1.05975	0
192.005	8	25	38401	40000	6	F	IN	1	1.32125	0
200.005	8	26	40001	41600	8	V	IN	1	1.04775	0
208.005	8	27	41601	43200	4	B	OUT	1	2.09475	1
216.005	8	28	43201	44800	4	F	OUT	1	1.08775	0
224.005	8	29	44801	46400	8	H	IN	1	1.42025	0
232.005	8	30	46401	48000	8	P	IN	1	1.3355	0
240.005	8	31	48001	49600	4	V	OUT	1	1.34525	0
248.005	8	32	49601	51200	4	P	OUT	1	1.66575	0
256.005	8	33	51201	52800	6	R	OUT	1	1.53275	0
264.005	8	34	52801	54400	8	C	IN	0	3.177	0
272.005	8	35	54401	56000	4	Z	IN	1	1.12625	0
280.005	8	36	56001	57600	6	W	OUT	1	2.0195	0
288.005	8	37	57601	59200	8	K	IN	0	4.57075	0
296.005	8	38	59201	60800	4	T	OUT	1	1.07	0
304.005	8	39	60801	62400	4	D	IN	1	0.917	0
312.005	8	40	62401	64000	6	Z	OUT	1	1.497	0
320.005	8	41	64001	65600	8	S	OUT	1	2.841	0
328.005	8	42	65601	67200	8	L	IN	1	1.051	0
336.005	8	43	67201	68800	8	R	IN	1	3.717	0
344.005	8	44	68801	70400	4	F	IN	1	1.1325	0
352.005	8	45	70401	72000	6	C	IN	1	1.8925	0
360.005	8	46	72001	73600	6	L	OUT	1	4.1125	0
368.005	8	47	73601	75200	8	C	IN	1	1.271	0
376.005	8	48	75201	76800	6	H	OUT	1	1.92675	0
384.005	8	49	76801	78400	6	Q	OUT	1	1.824	0
392.005	8	50	78401	80000	4	B	IN	1	1.25075	0
