onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	8	X	IN	1	0.9315	0
8.0005	8	2	16001	32000	8	X	OUT	1	0.89875	0
16.0005	8	3	32001	48000	8	X	OUT	1	1.9505	0
24.0005	8	4	48001	64000	8	X	IN	1	1.44225	0
32.0005	8	5	64001	80000	4	X	OUT	1	1.0155	0
40.0005	8	6	80001	96000	8	X	OUT	1	0.95375	0
48.0005	8	7	96001	112000	8	X	OUT	1	1.311	0
56.0005	8	8	112001	128000	6	X	IN	1	1.49125	0
64.0005	8	9	128001	144000	8	X	IN	1	1.4005	0
72.0005	8	10	144001	160000	8	X	OUT	1	1.11025	0
80.0005	8	11	160001	176000	6	X	OUT	1	1.0585	0
88.0005	8	12	176001	192000	6	X	OUT	1	0.96275	0
96.0005	8	13	192001	208000	4	X	IN	1	1.601	0
104.0005	8	14	208001	224000	6	X	OUT	1	1.173	0
112.0005	8	15	224001	240000	6	X	OUT	1	1.134	0
120.0005	8	16	240001	256000	8	X	IN	1	1.3195	0
128.0005	8	17	256001	272000	8	X	OUT	1	1.191	0
136.0005	8	18	272001	288000	4	X	IN	1	3.01975	0
144.0005	8	19	288001	304000	8	X	OUT	1	1.2955	0
152.0005	8	20	304001	320000	4	X	IN	1	1.96175	0
160.0005	8	21	320001	336000	8	X	IN	0	3.93025	0
168.0005	8	22	336001	352000	4	X	OUT	1	1.332	0
176.0005	8	23	352001	368000	6	X	IN	1	1.215	0
184.0005	8	24	368001	384000	8	X	OUT	1	0.9305	0
192.0005	8	25	384001	400000	4	X	OUT	1	2.377	0
200.0005	8	26	400001	416000	6	X	OUT	1	2.2385	0
208.0005	8	27	416001	432000	8	X	IN	1	2.0025	1
216.0005	8	28	432001	448000	8	X	OUT	1	1.65125	0
224.0005	8	29	448001	464000	6	X	OUT	0	1.48	0
232.0005	8	30	464001	480000	4	X	OUT	1	1.05975	0
240.0005	8	31	480001	496000	4	X	IN	1	1.84	0
248.0005	8	32	496001	512000	8	X	IN	0	1.1295	1
256.0005	8	33	512001	528000	4	X	IN	1	0.75775	0
264.0005	8	34	528001	544000	6	X	IN	1	1.93625	0
272.0005	8	35	544001	560000	4	X	OUT	1	1.14175	0
280.0005	8	36	560001	576000	4	X	OUT	1	2.326	0
288.0005	8	37	576001	592000	4	X	IN	1	1.584	0
296.0005	8	38	592001	608000	6	X	OUT	1	1.3195	0
304.0005	8	39	608001	624000	6	X	OUT	1	3.43575	0
312.0005	8	40	624001	640000	4	X	OUT	1	1.4505	0
320.0005	8	41	640001	656000	6	X	IN	1	1.8815	0
328.0005	8	42	656001	672000	4	X	IN	1	1.4685	0
336.0005	8	43	672001	688000	4	X	OUT	1	1.35425	0
344.0005	8	44	688001	704000	6	X	IN	1	2.51375	0
352.0005	8	45	704001	720000	8	X	OUT	1	0.9095	0
360.0005	8	46	720001	736000	4	X	IN	1	1.71375	0
368.0005	8	47	736001	752000	8	X	IN	1	1.274	0
376.0005	8	48	752001	768000	8	X	OUT	1	1.16125	0
384.0005	8	49	768001	784000	4	X	OUT	1	2.04825	0
392.0005	8	50	784001	800000	8	X	OUT	1	1.071	0
