onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	6	X	OUT	1	1.04025	0
8.005	8	2	1601	3200	8	X	IN	1	1.271	1
16.005	8	3	3201	4800	4	X	IN	1	1.37325	0
24.005	8	4	4801	6400	6	X	OUT	1	0.877	0
32.005	8	5	6401	8000	8	X	OUT	1	1.04825	0
40.005	8	6	8001	9600	4	X	IN	1	0.93	0
48.005	8	7	9601	11200	8	X	OUT	1	1.09125	0
56.005	8	8	11201	12800	6	X	IN	0	1.397	0
64.005	8	9	12801	14400	4	X	OUT	1	1.18475	0
72.005	8	10	14401	16000	8	X	IN	1	1.32575	0
80.005	8	11	16001	17600	8	X	IN	1	0.88475	0
88.005	8	12	17601	19200	6	X	IN	0	0.8725	0
96.005	8	13	19201	20800	4	X	OUT	1	0.8425	0
104.005	8	14	20801	22400	6	X	IN	0	1.09675	0
112.005	8	15	22401	24000	4	X	IN	1	0.849	0
120.005	8	16	24001	25600	8	X	OUT	1	1.05225	0
128.005	8	17	25601	27200	8	X	OUT	1	1.4425	0
136.005	8	18	27201	28800	4	X	OUT	1	0.92375	0
144.005	8	19	28801	30400	8	X	OUT	1	1.28775	1
152.005	8	20	30401	32000	6	X	IN	0	1.3185	0
160.005	8	21	32001	33600	4	X	IN	1	0.91375	0
168.005	8	22	33601	35200	4	X	OUT	1	1.13425	0
176.005	8	23	35201	36800	6	X	OUT	1	1.199	0
184.005	8	24	36801	38400	8	X	OUT	1	2.7095	0
192.005	8	25	38401	40000	8	X	OUT	1	0.89575	0
200.005	8	26	40001	41600	6	X	OUT	1	1.46625	0
208.005	8	27	41601	43200	8	X	IN	0	1.435	0
216.005	8	28	43201	44800	4	X	OUT	1	1.00075	0
224.005	8	29	44801	46400	8	X	IN	0	1.1455	0
232.005	8	30	46401	48000	4	X	OUT	1	1.3955	0
240.005	8	31	48001	49600	8	X	OUT	1	1.43875	0
248.005	8	32	49601	51200	6	X	OUT	1	1.4435	0
256.005	8	33	51201	52800	6	X	IN	1	0.6935	0
264.005	8	34	52801	54400	6	X	OUT	1	1.1265	0
272.005	8	35	54401	56000	4	X	IN	1	0.78925	0
280.005	8	36	56001	57600	4	X	IN	1	0.9085	0
288.005	8	37	57601	59200	4	X	OUT	1	0.9605	0
296.005	8	38	59201	60800	6	X	OUT	1	1.41475	0
304.005	8	39	60801	62400	4	X	OUT	1	0.9355	0
312.005	8	40	62401	64000	6	X	OUT	1	1.1965	0
320.005	8	41	64001	65600	4	X	IN	1	0.76375	0
328.005	8	42	65601	67200	4	X	OUT	1	1.13325	0
336.005	8	43	67201	68800	8	X	OUT	1	1.07375	0
344.005	8	44	68801	70400	8	X	OUT	0	0.82675	0
352.005	8	45	70401	72000	4	X	IN	0	0.87875	0
360.005	8	46	72001	73600	4	X	OUT	1	1.00875	0
368.005	8	47	73601	75200	4	X	IN	1	1.06925	0
376.005	8	48	75201	76800	6	X	OUT	1	1.117	0
