onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	4	Q	OUT	1	1.17125	0
8.0005	8	2	16001	32000	4	G	IN	1	0.949	0
16.0005	8	3	32001	48000	4	B	IN	1	1.02725	0
24.0005	8	4	48001	64000	4	Q	IN	1	1.0315	0
32.0005	8	5	64001	80000	6	W	IN	1	1.088	0
40.0005	8	6	80001	96000	8	F	IN	1	1.08925	0
48.0005	8	7	96001	112000	6	T	OUT	1	1.31325	0
56.0005	8	8	112001	128000	8	W	IN	1	1.3305	1
64.0005	8	9	128001	144000	8	G	OUT	1	1.539	0
72.0005	8	10	144001	160000	6	G	OUT	1	1.36875	0
80.0005	8	11	160001	176000	6	P	OUT	1	1.354	0
88.0005	8	12	176001	192000	8	V	IN	1	1.0015	0
96.0005	8	13	192001	208000	4	L	OUT	1	1.7335	0
104.0005	8	14	208001	224000	4	D	OUT	1	1.051	0
112.0005	8	15	224001	240000	8	L	IN	1	2.0715	0
120.0005	8	16	240001	256000	4	T	IN	1	1.4945	0
128.0005	8	17	256001	272000	4	K	OUT	1	1.2045	0
136.0005	8	18	272001	288000	8	L	OUT	1	1.05275	0
144.0005	8	19	288001	304000	6	C	OUT	1	1.315	0
152.0005	8	20	304001	320000	8	D	OUT	0	2.23525	0
160.0005	8	21	320001	336000	4	R	OUT	1	1.16325	0
168.0005	8	22	336001	352000	4	V	OUT	1	1.16525	0
176.0005	8	23	352001	368000	8	H	IN	1	1.42875	0
184.0005	8	24	368001	384000	4	Z	IN	1	1.2925	0
192.0005	8	25	384001	400000	6	K	OUT	1	1.192	0
200.0005	8	26	400001	416000	4	T	OUT	1	2.50075	0
208.0005	8	27	416001	432000	8	P	OUT	1	1.1075	0
216.0005	8	28	432001	448000	8	S	OUT	1	1.094	0
224.0005	8	29	448001	464000	4	C	IN	1	2.09	0
232.0005	8	30	464001	480000	8	F	OUT	1	1.9965	0
240.0005	8	31	480001	496000	6	L	IN	1	1.24375	0
248.0005	8	32	496001	512000	6	T	OUT	0	2.39975	0
256.0005	8	33	512001	528000	4	D	OUT	1	1.01975	0
264.0005	8	34	528001	544000	4	L	IN	1	1.85675	0
272.0005	8	35	544001	560000	8	N	IN	1	1.0075	0
280.0005	8	36	560001	576000	4	Q	IN	1	0.91	0
288.0005	8	37	576001	592000	6	K	IN	1	2.66925	0
296.0005	8	38	592001	608000	8	H	IN	1	1.17225	0
304.0005	8	39	608001	624000	4	H	OUT	1	1.80675	0
312.0005	8	40	624001	640000	8	T	OUT	1	2.82525	0
320.0005	8	41	640001	656000	4	P	OUT	1	2.35625	0
328.0005	8	42	656001	672000	4	R	OUT	1	2.10425	0
336.0005	8	43	672001	688000	6	H	OUT	1	1.25	0
344.0005	8	44	688001	704000	6	H	OUT	1	1.408	0
352.0005	8	45	704001	720000	8	H	IN	0	2.42575	0
360.0005	8	46	720001	736000	4	N	OUT	1	1.7625	0
368.0005	8	47	736001	752000	6	R	OUT	1	1.12925	0
376.0005	8	48	752001	768000	4	K	IN	1	1.3195	0
384.0005	8	49	768001	784000	8	Q	OUT	1	1.15325	0
