onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	4	X	IN	1	1.17025	1
8.005	8	2	1601	3200	4	X	IN	1	0.93225	1
16.005	8	3	3201	4800	6	X	IN	1	1.02625	0
24.005	8	4	4801	6400	6	X	OUT	1	0.9765	0
32.005	8	5	6401	8000	6	X	IN	1	1.318	0
40.005	8	6	8001	9600	8	X	OUT	1	1.3835	0
48.005	8	7	9601	11200	8	X	IN	1	1.068	0
56.005	8	8	11201	12800	4	X	OUT	1	0.88325	0
64.005	8	9	12801	14400	8	X	IN	1	0.99975	0
72.005	8	10	14401	16000	6	X	IN	1	0.99625	0
80.005	8	11	16001	17600	4	X	IN	1	0.81625	1
88.005	8	12	17601	19200	4	X	OUT	1	1.35325	0
96.005	8	13	19201	20800	6	X	IN	1	0.90725	0
104.005	8	14	20801	22400	4	X	IN	1	0.9615	0
112.005	8	15	22401	24000	8	X	IN	1	0.93675	0
120.005	8	16	24001	25600	4	X	IN	1	1.08475	0
128.005	8	17	25601	27200	8	X	OUT	1	0.95975	0
136.005	8	18	27201	28800	4	X	OUT	1	0.84325	0
144.005	8	19	28801	30400	4	X	OUT	1	0.7915	1
152.005	8	20	30401	32000	4	X	IN	1	0.7715	0
160.005	8	21	32001	33600	8	X	IN	1	1.01975	0
168.005	8	22	33601	35200	6	X	IN	1	1.00125	0
176.005	8	23	35201	36800	4	X	OUT	1	0.8925	0
184.005	8	24	36801	38400	6	X	IN	1	0.783	0
192.005	8	25	38401	40000	8	X	OUT	0	1.4115	0
200.005	8	26	40001	41600	4	X	IN	1	0.91	0
208.005	8	27	41601	43200	6	X	IN	1	0.827	0
216.005	8	28	43201	44800	6	X	OUT	1	0.96075	0
224.005	8	29	44801	46400	8	X	OUT	1	1.077	1
232.005	8	30	46401	48000	4	X	OUT	1	0.86525	0
240.005	8	31	48001	49600	8	X	OUT	1	1.02675	0
248.005	8	32	49601	51200	6	X	OUT	1	0.8845	0
256.005	8	33	51201	52800	8	X	IN	1	0.98125	0
264.005	8	34	52801	54400	6	X	OUT	1	0.83775	0
272.005	8	35	54401	56000	4	X	OUT	1	0.8135	1
280.005	8	36	56001	57600	4	X	OUT	1	1.19475	1
288.005	8	37	57601	59200	4	X	OUT	1	0.97875	0
296.005	8	38	59201	60800	6	X	OUT	1	0.77175	1
304.005	8	39	60801	62400	4	X	IN	1	0.92475	0
312.005	8	40	62401	64000	8	X	IN	1	1.0945	0
320.005	8	41	64001	65600	6	X	OUT	1	1.22175	0
328.005	8	42	65601	67200	4	X	OUT	1	0.886	1
336.005	8	43	67201	68800	4	X	OUT	1	0.86325	0
344.005	8	44	68801	70400	4	X	IN	1	0.92575	0
352.005	8	45	70401	72000	6	X	IN	1	0.89	0
360.005	8	46	72001	73600	8	X	IN	1	0.772	1
368.005	8	47	73601	75200	6	X	IN	1	1.03975	0
376.005	8	48	75201	76800	8	X	OUT	0	0.885	0
384.005	8	49	76801	78400	4	X	IN	1	1.02875	0
392.005	8	50	78401	80000	8	X	IN	0	1.221	0
