onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	8	X	OUT	1	2.076	0
8.005	8	2	1601	3200	4	X	OUT	1	1.5295	0
16.005	8	3	3201	4800	8	X	IN	1	2.08025	0
24.005	8	4	4801	6400	6	X	IN	1	1.968	0
32.005	8	5	6401	8000	8	X	OUT	1	1.38425	0
40.005	8	6	8001	9600	6	X	OUT	1	1.18375	0
48.005	8	7	9601	11200	6	X	OUT	1	1.18025	0
56.005	8	8	11201	12800	8	X	IN	1	1.4705	0
64.005	8	9	12801	14400	6	X	OUT	1	1.1205	0
72.005	8	10	14401	16000	8	X	IN	0	1.215	0
80.005	8	11	16001	17600	4	X	OUT	1	1.24925	0
88.005	8	12	17601	19200	8	X	IN	1	1.3305	0
96.005	8	13	19201	20800	6	X	IN	1	1.71875	0
104.005	8	14	20801	22400	4	X	OUT	1	1.1315	0
112.005	8	15	22401	24000	4	X	OUT	1	1.1175	0
120.005	8	16	24001	25600	6	X	IN	1	2.50925	0
128.005	8	17	25601	27200	8	X	OUT	1	1.20325	0
136.005	8	18	27201	28800	6	X	OUT	1	1.1945	0
144.005	8	19	28801	30400	8	X	IN	1	1.26975	0
152.005	8	20	30401	32000	4	X	OUT	1	1.15025	0
160.005	8	21	32001	33600	6	X	IN	1	1.28775	0
168.005	8	22	33601	35200	6	X	OUT	0	1.336	0
176.005	8	23	35201	36800	4	X	IN	1	1.5385	0
184.005	8	24	36801	38400	6	X	IN	1	1.6755	0
192.005	8	25	38401	40000	6	X	OUT	1	1.1365	0
200.005	8	26	40001	41600	4	X	IN	1	1.17375	0
208.005	8	27	41601	43200	6	X	IN	1	1.72425	0
216.005	8	28	43201	44800	8	X	OUT	0	1.24875	0
224.005	8	29	44801	46400	4	X	IN	1	1.2495	0
232.005	8	30	46401	48000	6	X	OUT	1	1.0625	0
240.005	8	31	48001	49600	6	X	IN	0	1.11075	1
248.005	8	32	49601	51200	4	X	IN	1	1.564	0
256.005	8	33	51201	52800	6	X	OUT	1	1.4745	0
264.005	8	34	52801	54400	4	X	OUT	1	1.141	0
272.005	8	35	54401	56000	4	X	OUT	1	0.841	1
280.005	8	36	56001	57600	6	X	IN	1	1.602	0
288.005	8	37	57601	59200	8	X	IN	1	1.33175	0
296.005	8	38	59201	60800	8	X	OUT	1	1.3895	0
304.005	8	39	60801	62400	4	X	OUT	1	1.04525	0
312.005	8	40	62401	64000	8	X	IN	1	1.07275	0
320.005	8	41	64001	65600	4	X	IN	1	0.959	0
328.005	8	42	65601	67200	6	X	IN	1	1.116	0
336.005	8	43	67201	68800	4	X	OUT	1	1.0125	0
344.005	8	44	68801	70400	8	X	OUT	1	0.971	0
352.005	8	45	70401	72000	8	X	IN	1	1.293	0
360.005	8	46	72001	73600	4	X	IN	1	1.44025	0
368.005	8	47	73601	75200	4	X	OUT	1	0.90175	0
376.005	8	48	75201	76800	6	X	OUT	1	0.94525	0
