onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	4	G	IN	1	0.955	0
8.0005	8	2	16001	32000	4	T	IN	1	0.6885	0
16.0005	8	3	32001	48000	4	V	IN	1	0.635	0
24.0005	8	4	48001	64000	4	G	OUT	1	0.848	0
32.0005	8	5	64001	80000	4	F	IN	1	0.67975	0
40.0005	8	6	80001	96000	6	W	OUT	1	0.73	0
48.0005	8	7	96001	112000	4	R	IN	1	0.70625	0
56.0005	8	8	112001	128000	6	R	IN	1	0.84375	0
64.0005	8	9	128001	144000	6	L	OUT	1	0.974	0
72.0005	8	10	144001	160000	4	K	OUT	1	0.79625	0
80.0005	8	11	160001	176000	8	Q	IN	0	1.4665	0
88.0005	8	12	176001	192000	4	L	IN	0	0.88175	0
96.0005	8	13	192001	208000	4	P	IN	1	1.0495	0
104.0005	8	14	208001	224000	8	T	OUT	1	1.1745	1
112.0005	8	15	224001	240000	8	C	IN	1	0.79375	0
120.0005	8	16	240001	256000	4	K	OUT	1	0.84725	0
128.0005	8	17	256001	272000	4	G	OUT	1	1.51425	0
136.0005	8	18	272001	288000	8	L	OUT	1	1.1645	0
144.0005	8	19	288001	304000	8	H	IN	1	0.9255	0
152.0005	8	20	304001	320000	8	T	OUT	0	1.1615	0
160.0005	8	21	320001	336000	4	L	OUT	1	1.0635	0
168.0005	8	22	336001	352000	6	H	OUT	0	3.513	0
176.0005	8	23	352001	368000	4	T	IN	1	0.805	0
184.0005	8	24	368001	384000	6	T	OUT	0	1.9605	0
192.0005	8	25	384001	400000	4	Z	OUT	1	0.75575	0
200.0005	8	26	400001	416000	6	C	IN	1	0.7955	0
208.0005	8	27	416001	432000	6	F	OUT	0	0.73275	0
216.0005	8	28	432001	448000	4	Q	IN	1	0.841	1
224.0005	8	29	448001	464000	8	S	OUT	1	0.9945	0
232.0005	8	30	464001	480000	6	L	OUT	1	1.16	0
240.0005	8	31	480001	496000	8	W	IN	1	0.96075	0
248.0005	8	32	496001	512000	8	B	OUT	1	0.97175	0
256.0005	8	33	512001	528000	8	G	IN	1	1.56025	0
264.0005	8	34	528001	544000	4	B	OUT	1	0.7545	0
272.0005	8	35	544001	560000	6	Q	OUT	1	0.877	0
280.0005	8	36	560001	576000	6	Q	OUT	1	0.98325	0
288.0005	8	37	576001	592000	8	R	OUT	0	1.12125	0
296.0005	8	38	592001	608000	4	T	IN	1	0.768	0
304.0005	8	39	608001	624000	8	V	OUT	1	0.8875	0
312.0005	8	40	624001	640000	4	G	OUT	1	0.9105	0
320.0005	8	41	640001	656000	6	F	OUT	1	1.1565	0
328.0005	8	42	656001	672000	8	Z	OUT	0	1.06625	0
336.0005	8	43	672001	688000	4	N	OUT	1	0.8385	0
344.0005	8	44	688001	704000	4	F	OUT	1	0.848	0
352.0005	8	45	704001	720000	4	Z	OUT	1	0.73	0
360.0005	8	46	720001	736000	4	F	OUT	1	1.0855	0
368.0005	8	47	736001	752000	4	N	IN	1	0.9335	0
376.0005	8	48	752001	768000	6	B	OUT	1	1.962	0
384.0005	8	49	768001	784000	6	V	OUT	1	0.86675	0
392.0005	8	50	784001	800000	8	C	IN	1	4.69675	0
