onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	6	X	IN	1	7.40475	1
8.0005	8	2	16001	32000	6	X	OUT	1	2.32525	0
16.0005	8	3	32001	48000	6	X	IN	1	1.418	0
24.0005	8	4	48001	64000	8	X	OUT	1	1.32925	1
32.0005	8	5	64001	80000	4	X	IN	1	0.998	1
40.0005	8	6	80001	96000	8	X	OUT	1	1.0235	0
48.0005	8	7	96001	112000	8	X	OUT	1	1.2105	0
56.0005	8	8	112001	128000	6	X	OUT	1	1.31575	0
64.0005	8	9	128001	144000	8	X	OUT	1	1.7785	0
72.0005	8	10	144001	160000	4	X	OUT	1	2.0485	1
80.0005	8	11	160001	176000	4	X	IN	1	1.76625	0
88.0005	8	12	176001	192000	6	X	OUT	1	1.118	0
96.0005	8	13	192001	208000	8	X	OUT	1	2.268	0
104.0005	8	14	208001	224000	8	X	IN	0	1.2065	0
112.0005	8	15	224001	240000	4	X	OUT	1	1.27825	1
120.0005	8	16	240001	256000	4	X	IN	1	1.08925	0
128.0005	8	17	256001	272000	8	X	OUT	1	1.31275	0
136.0005	8	18	272001	288000	6	X	OUT	1	1.1865	0
144.0005	8	19	288001	304000	8	X	OUT	1	1.675	0
152.0005	8	20	304001	320000	4	X	IN	1	1.7655	1
160.0005	8	21	320001	336000	6	X	IN	1	2.497	0
168.0005	8	22	336001	352000	4	X	OUT	1	1.2975	1
176.0005	8	23	352001	368000	6	X	IN	1	2.77625	0
184.0005	8	24	368001	384000	8	X	OUT	0	2.20775	0
192.0005	8	25	384001	400000	4	X	IN	1	1.69425	0
200.0005	8	26	400001	416000	4	X	IN	1	1.81075	0
208.0005	8	27	416001	432000	4	X	OUT	1	2.82975	1
216.0005	8	28	432001	448000	8	X	IN	1	1.894	0
224.0005	8	29	448001	464000	6	X	IN	1	1.8315	0
232.0005	8	30	464001	480000	6	X	IN	1	2.48725	0
240.0005	8	31	480001	496000	4	X	IN	1	1.25075	0
248.0005	8	32	496001	512000	6	X	OUT	1	2.43575	0
256.0005	8	33	512001	528000	4	X	IN	1	1.671	0
264.0005	8	34	528001	544000	4	X	IN	1	1.412	1
272.0005	8	35	544001	560000	6	X	OUT	1	1.9085	1
280.0005	8	36	560001	576000	4	X	IN	1	1.49025	1
288.0005	8	37	576001	592000	8	X	OUT	0	1.8085	0
296.0005	8	38	592001	608000	4	X	IN	1	2.2975	1
304.0005	8	39	608001	624000	4	X	IN	1	1.34025	0
312.0005	8	40	624001	640000	8	X	OUT	0	1.42825	1
320.0005	8	41	640001	656000	4	X	IN	1	1.6015	0
328.0005	8	42	656001	672000	8	X	IN	0	3.745	0
336.0005	8	43	672001	688000	4	X	OUT	1	1.5315	1
344.0005	8	44	688001	704000	4	X	OUT	1	1.1325	1
352.0005	8	45	704001	720000	6	X	OUT	1	2.08225	0
360.0005	8	46	720001	736000	8	X	OUT	1	4.99125	1
368.0005	8	47	736001	752000	8	X	IN	1	2.0855	0
376.0005	8	48	752001	768000	8	X	OUT	1	1.56525	0
384.0005	8	49	768001	784000	4	X	IN	0	1.95825	1
392.0005	8	50	784001	800000	4	X	IN	1	1.33775	0
