onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	8	X	IN	0	0.86675	0
8.0005	8	2	16001	32000	4	X	OUT	1	0.77975	0
16.0005	8	3	32001	48000	4	X	OUT	1	1.115	0
24.0005	8	4	48001	64000	6	X	OUT	1	1.05975	0
32.0005	8	5	64001	80000	6	X	OUT	0	1.1815	0
40.0005	8	6	80001	96000	4	X	OUT	1	0.9365	0
48.0005	8	7	96001	112000	4	X	OUT	1	0.806	0
56.0005	8	8	112001	128000	4	X	OUT	1	0.9355	0
64.0005	8	9	128001	144000	6	X	OUT	1	0.90375	0
72.0005	8	10	144001	160000	8	X	IN	1	1.117	0
80.0005	8	11	160001	176000	4	X	IN	1	0.846	0
88.0005	8	12	176001	192000	4	X	OUT	1	1.00225	0
96.0005	8	13	192001	208000	8	X	IN	1	1.208	0
104.0005	8	14	208001	224000	4	X	IN	1	1.0505	0
112.0005	8	15	224001	240000	4	X	IN	1	1.19275	0
120.0005	8	16	240001	256000	4	X	OUT	1	2.484	0
128.0005	8	17	256001	272000	8	X	IN	1	0.81575	0
136.0005	8	18	272001	288000	6	X	OUT	1	0.8815	0
144.0005	8	19	288001	304000	6	X	IN	0	0.91625	0
152.0005	8	20	304001	320000	4	X	IN	1	0.9615	0
160.0005	8	21	320001	336000	4	X	IN	1	1.15475	1
168.0005	8	22	336001	352000	6	X	IN	0	1.04925	0
176.0005	8	23	352001	368000	4	X	OUT	1	1.004	0
184.0005	8	24	368001	384000	6	X	OUT	1	0.94	0
192.0005	8	25	384001	400000	6	X	IN	1	0.7575	0
200.0005	8	26	400001	416000	6	X	IN	1	0.779	0
208.0005	8	27	416001	432000	8	X	OUT	1	0.86225	0
216.0005	8	28	432001	448000	4	X	IN	1	0.876	0
224.0005	8	29	448001	464000	6	X	OUT	0	1.2645	0
232.0005	8	30	464001	480000	4	X	IN	1	0.84425	0
240.0005	8	31	480001	496000	6	X	OUT	1	1.15075	0
248.0005	8	32	496001	512000	8	X	OUT	0	0.959	0
256.0005	8	33	512001	528000	4	X	OUT	1	0.856	0
264.0005	8	34	528001	544000	8	X	OUT	1	0.92875	0
272.0005	8	35	544001	560000	8	X	OUT	1	1.08175	0
280.0005	8	36	560001	576000	6	X	OUT	1	0.8465	0
288.0005	8	37	576001	592000	4	X	IN	1	0.70225	0
296.0005	8	38	592001	608000	4	X	OUT	1	0.7235	0
304.0005	8	39	608001	624000	6	X	IN	1	0.6835	0
312.0005	8	40	624001	640000	4	X	IN	1	0.7355	0
320.0005	8	41	640001	656000	8	X	IN	1	1.06125	0
328.0005	8	42	656001	672000	6	X	OUT	1	0.85825	0
336.0005	8	43	672001	688000	8	X	OUT	1	0.957	0
344.0005	8	44	688001	704000	8	X	IN	1	1.67425	0
352.0005	8	45	704001	720000	4	X	OUT	1	0.7715	0
360.0005	8	46	720001	736000	6	X	IN	1	0.861	0
