onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	8	K	IN	1	3.346	0
8.005	8	2	1601	3200	4	N	IN	1	1.18475	0
16.005	8	3	3201	4800	4	S	OUT	1	1.288	0
24.005	8	4	4801	6400	4	L	OUT	1	1.12875	0
32.005	8	5	6401	8000	8	N	OUT	1	1.309	0
40.005	8	6	8001	9600	6	S	OUT	1	1.18525	0
48.005	8	7	9601	11200	4	V	IN	1	1.793	0
56.005	8	8	11201	12800	6	N	OUT	1	1.38175	0
64.005	8	9	12801	14400	8	H	OUT	1	1.407	0
72.005	8	10	14401	16000	8	F	IN	1	1.49375	0
80.005	8	11	16001	17600	6	B	OUT	1	1.60175	0
88.005	8	12	17601	19200	4	W	OUT	1	2.164	0
96.005	8	13	19201	20800	6	W	OUT	1	2.3965	0
104.005	8	14	20801	22400	8	P	IN	1	2.29675	0
112.005	8	15	22401	24000	8	D	IN	1	0.91125	0
120.005	8	16	24001	25600	6	W	OUT	1	0.91175	0
128.005	8	17	25601	27200	6	F	OUT	1	1.21425	0
136.005	8	18	27201	28800	6	S	OUT	1	1.879	0
144.005	8	19	28801	30400	8	S	IN	1	1.823	0
152.005	8	20	30401	32000	4	D	OUT	1	1.12525	0
160.005	8	21	32001	33600	8	K	OUT	0	1.27575	0
168.005	8	22	33601	35200	4	L	OUT	1	0.9775	0
176.005	8	23	35201	36800	4	P	IN	1	1.404	0
184.005	8	24	36801	38400	4	K	OUT	1	1.07325	0
192.005	8	25	38401	40000	8	S	OUT	1	1.2275	0
200.005	8	26	40001	41600	8	L	OUT	1	0.89175	0
208.005	8	27	41601	43200	8	F	IN	1	1.207	0
216.005	8	28	43201	44800	8	G	OUT	1	1.925	0
224.005	8	29	44801	46400	6	N	OUT	1	1.92325	0
232.005	8	30	46401	48000	8	G	OUT	1	1.45675	0
240.005	8	31	48001	49600	8	L	OUT	1	0.95525	0
248.005	8	32	49601	51200	8	H	IN	1	1.52475	0
256.005	8	33	51201	52800	4	B	IN	1	2.1715	0
264.005	8	34	52801	54400	8	Q	OUT	1	1.351	0
272.005	8	35	54401	56000	6	H	IN	1	1.4275	0
280.005	8	36	56001	57600	4	W	IN	1	1.799	0
288.005	8	37	57601	59200	4	P	IN	1	1.0965	0
296.005	8	38	59201	60800	4	K	IN	1	1.31225	0
304.005	8	39	60801	62400	8	T	OUT	1	1.407	0
312.005	8	40	62401	64000	6	N	OUT	1	1.29325	0
320.005	8	41	64001	65600	8	F	OUT	1	1.45925	0
328.005	8	42	65601	67200	6	R	OUT	1	1.018	0
336.005	8	43	67201	68800	4	G	IN	1	1.19625	0
344.005	8	44	68801	70400	8	V	OUT	1	2.44325	0
352.005	8	45	70401	72000	6	Q	OUT	1	1.6095	0
360.005	8	46	72001	73600	8	H	IN	1	1.52425	0
368.005	8	47	73601	75200	4	V	IN	1	1.16225	0
376.005	8	48	75201	76800	4	L	OUT	1	1.0265	0
384.005	8	49	76801	78400	8	R	OUT	1	1.023	0
392.005	8	50	78401	80000	4	L	IN	1	2.19925	0
