onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.00025	8	1	1	32000	8	n/a	OUT	1	1.55775	0
8.00025	8	2	32001	64000	6	n/a	IN	1	1.3065	0
16.00025	8	3	64001	96000	4	n/a	OUT	1	1.044	0
24.00025	8	4	96001	128000	8	n/a	OUT	0	3.93225	0
32.00025	8	5	128001	160000	0	n/a	n/a	0	0	1
40.00025	8	6	160001	192000	4	n/a	IN	1	1.18625	0
48.00025	8	7	192001	224000	4	n/a	OUT	1	1.01875	0
56.00025	8	8	224001	256000	8	n/a	OUT	1	1.25975	0
64.00025	8	9	256001	288000	4	n/a	OUT	1	1.13825	0
72.00025	8	10	288001	320000	4	n/a	OUT	1	1.113	0
80.00025	8	11	320001	352000	6	n/a	OUT	0	3.414	0
88.00025	8	12	352001	384000	0	n/a	n/a	0	0	1
96.00025	8	13	384001	416000	8	n/a	OUT	1	1.65175	0
104.00025	8	14	416001	448000	8	n/a	OUT	1	1.261	0
112.00025	8	15	448001	480000	4	n/a	IN	1	1.287	0
120.00025	8	16	480001	512000	6	n/a	OUT	1	1.1805	0
128.00025	8	17	512001	544000	8	n/a	IN	1	1.465	0
136.00025	8	18	544001	576000	6	n/a	IN	1	1.282	0
144.00025	8	19	576001	608000	8	n/a	IN	1	1.32275	0
152.00025	8	20	608001	640000	8	n/a	OUT	1	1.3775	0
160.00025	8	21	640001	672000	4	n/a	OUT	1	1.161	0
168.00025	8	22	672001	704000	4	n/a	IN	0	1.2415	0
176.00025	8	23	704001	736000	4	n/a	OUT	1	1.0155	0
184.00025	8	24	736001	768000	8	n/a	OUT	1	1.53625	0
192.00025	8	25	768001	800000	4	n/a	OUT	1	1.04125	0
200.00025	8	26	800001	832000	4	n/a	OUT	1	0.89425	0
208.00025	8	27	832001	864000	4	n/a	OUT	1	1.15475	0
216.00025	8	28	864001	896000	6	n/a	OUT	1	1.19675	0
224.00025	8	29	896001	928000	6	n/a	OUT	1	1.01125	0
232.00025	8	30	928001	960000	4	n/a	OUT	1	1.0505	0
240.00025	8	31	960001	992000	6	n/a	OUT	1	0.94025	0
248.00025	8	32	992001	1024000	4	n/a	IN	1	1.353	0
256.00025	8	33	1024001	1056000	8	n/a	OUT	1	1.159	0
264.00025	8	34	1056001	1088000	8	n/a	OUT	1	0.99975	0
272.00025	8	35	1088001	1120000	6	n/a	IN	1	2.44225	1
280.00025	8	36	1120001	1152000	4	n/a	OUT	1	2.27825	0
288.00025	8	37	1152001	1184000	6	n/a	IN	1	1.09775	0
296.00025	8	38	1184001	1216000	4	n/a	OUT	1	2.419	0
304.00025	8	39	1216001	1248000	8	n/a	IN	0	1.29075	0
312.00025	8	40	1248001	1280000	4	n/a	OUT	1	0.866	0
320.00025	8	41	1280001	1312000	6	n/a	IN	1	1.02375	0
328.00025	8	42	1312001	1344000	4	n/a	IN	1	0.745	0
336.00025	8	43	1344001	1376000	6	n/a	OUT	1	1.24475	0
344.00025	8	44	1376001	1408000	4	n/a	IN	1	1.4095	0
352.00025	8	45	1408001	1440000	4	n/a	IN	1	0.92725	0
360.00025	8	46	1440001	1472000	4	n/a	OUT	1	1.17675	0
368.00025	8	47	1472001	1504000	8	n/a	IN	1	1.28675	0
376.00025	8	48	1504001	1536000	8	n/a	OUT	1	1.09175	0
384.00025	8	49	1536001	1568000	4	n/a	OUT	1	0.994	0
392.00025	8	50	1568001	1600000	6	n/a	IN	1	1.096	0
