onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	6	X	OUT	1	0.896	0
8.0005	8	2	16001	32000	6	X	OUT	1	3.07125	1
16.0005	8	3	32001	48000	4	X	IN	1	2.9145	0
24.0005	8	4	48001	64000	4	X	IN	1	1.0425	0
32.0005	8	5	64001	80000	8	X	IN	1	1.422	0
40.0005	8	6	80001	96000	6	X	IN	1	0.9865	0
48.0005	8	7	96001	112000	6	X	IN	1	0.90325	0
56.0005	8	8	112001	128000	8	X	OUT	1	1.0165	0
64.0005	8	9	128001	144000	4	X	IN	1	1.56475	0
72.0005	8	10	144001	160000	4	X	OUT	1	2.1135	0
80.0005	8	11	160001	176000	6	X	OUT	1	1.0185	0
88.0005	8	12	176001	192000	6	X	IN	1	1.20025	0
96.0005	8	13	192001	208000	8	X	OUT	1	1.061	0
104.0005	8	14	208001	224000	4	X	IN	1	2.1885	0
112.0005	8	15	224001	240000	4	X	IN	1	1.654	0
120.0005	8	16	240001	256000	8	X	OUT	1	1.17375	0
128.0005	8	17	256001	272000	8	X	OUT	1	1.04175	0
136.0005	8	18	272001	288000	4	X	IN	1	0.87225	0
144.0005	8	19	288001	304000	6	X	IN	0	1.7825	0
152.0005	8	20	304001	320000	4	X	IN	1	1.03025	0
160.0005	8	21	320001	336000	4	X	OUT	1	1.065	0
168.0005	8	22	336001	352000	4	X	IN	1	2.0315	1
176.0005	8	23	352001	368000	6	X	OUT	1	0.963	0
184.0005	8	24	368001	384000	6	X	OUT	1	1.567	0
192.0005	8	25	384001	400000	6	X	IN	1	1.06975	0
200.0005	8	26	400001	416000	8	X	OUT	1	0.937	0
208.0005	8	27	416001	432000	8	X	IN	1	1.4395	0
216.0005	8	28	432001	448000	6	X	IN	1	1.046	0
224.0005	8	29	448001	464000	8	X	OUT	1	0.938	0
232.0005	8	30	464001	480000	4	X	IN	1	1.3925	0
240.0005	8	31	480001	496000	4	X	IN	1	1.472	0
248.0005	8	32	496001	512000	8	X	OUT	1	1.064	0
256.0005	8	33	512001	528000	6	X	OUT	1	1.2045	0
264.0005	8	34	528001	544000	4	X	OUT	1	1.17125	0
272.0005	8	35	544001	560000	6	X	IN	0	0.98975	0
280.0005	8	36	560001	576000	4	X	IN	1	0.9125	0
288.0005	8	37	576001	592000	4	X	OUT	1	0.95675	0
296.0005	8	38	592001	608000	6	X	IN	1	0.97275	0
304.0005	8	39	608001	624000	6	X	IN	1	1.65	0
312.0005	8	40	624001	640000	4	X	OUT	1	0.91025	0
320.0005	8	41	640001	656000	6	X	OUT	1	4.4165	0
328.0005	8	42	656001	672000	8	X	OUT	0	2.35325	0
336.0005	8	43	672001	688000	4	X	IN	1	2.2645	0
344.0005	8	44	688001	704000	4	X	OUT	1	1.2965	0
352.0005	8	45	704001	720000	6	X	OUT	1	2.4065	0
360.0005	8	46	720001	736000	4	X	IN	1	1.27175	0
368.0005	8	47	736001	752000	8	X	OUT	1	0.884	0
376.0005	8	48	752001	768000	8	X	IN	0	1.10775	0
384.0005	8	49	768001	784000	4	X	IN	1	1.317	0
392.0005	8	50	784001	800000	4	X	IN	1	1.73875	0
