name	x	y	z	size	AnatomicalLocation
mAHL1	-31.7512628311344	-14.2607697758815	-19.8449318651808	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mAHL2	-33.1810691184473	-14.6304787848798	-20.6769993956542	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mAHL3	-39.8287464733382	-14.0850855506827	-21.2993901345846	1.3	FuG, Left Fusiform Gyrus A20rv, rostroventral area 20
mAHL4	-45.034500404636	-13.3440108881891	-22.5066009416307	1.3	no_label_found
mAHL5	-50.2653179984844	-13.5346446275749	-23.1216349035811	1.3	ITG, Left Inferior Temporal Gyrus A20il, intermediate lateral area 20
mAHL6	-56.3934999485526	-12.9398499222239	-23.5407883878662	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAHL7	-61.7284433924704	-12.9914976865798	-24.8137794576034	1.3	MTG, Left Middle Temporal Gyrus A21c, caudal area 21
mAHL8	-67.9790725593797	-13.0777678850189	-25.9954483550258	1.3	MTG, Left Middle Temporal Gyrus A21c, caudal area 21
mAHR1	34.386377479197	-12.1872750365018	-19.6740844761885	1.3	Hipp, Right Hippocampus rHipp, rostral hippocampus
mAHR2	37.5064163548045	-12.9241096827906	-19.2360264349474	1.3	no_label_found
mAHR3	43.5592176260966	-11.674207850589	-19.1303915497939	1.3	no_label_found
mAHR4	49.0651097025402	-10.9642729088362	-18.3757069319764	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAHR5	55.0457663339147	-10.5544499386206	-18.4131040852933	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAHR6	60.9190405916106	-9.29472389417644	-18.2437345063829	1.3	MTG, Right Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAHR7	67.3592443470172	-8.90083418514116	-17.4785136377527	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAHR8	73.18122963088	-9.42434545710886	-17.3311051380507	1.3	no_label_found
mAL1	-25.8194063042921	-3.93140924081029	-20.318088292708	1.3	Amyg, Left Amygdala lAmyg, lateral amygdala
mAL2	-29.1458053868305	-3.47672504899107	-21.5843709948249	1.3	Amyg, Left Amygdala lAmyg, lateral amygdala
mAL3	-34.2903894413895	-2.35365425822648	-24.3648741851765	1.3	no_label_found
mAL4	-37.834560225278	-1.44241161308959	-28.0761745886999	1.3	no_label_found
mAL5	-43.4830054589466	-0.100792201974209	-29.3679876762882	1.3	no_label_found
mAL6	-49.2511480672334	1.80312440487069	-31.4183965682924	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAL7	-53.107369377806	2.26993418845647	-34.3322506460716	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAL8	-58.9398555994645	3.40761497535713	-36.7102896512	1.3	no_label_found
mAR1	21.6716483448442	-1.17446395556741	-18.3005933162609	1.3	Amyg, Right Amygdala mAmyg, medial amygdala
mAR2	25.6842693772999	0.97086113141342	-19.2407045544976	1.3	Amyg, Right Amygdala mAmyg, medial amygdala
mAR3	30.1543247943666	2.58175693662322	-21.387368067263	1.3	no_label_found
mAR4	35.5496787770646	2.95933898657973	-23.5989162390881	1.3	no_label_found
mAR5	41.3841790097909	4.69601440762195	-25.9355626889209	1.3	no_label_found
mAR6	46.1127914209876	7.51190192544958	-27.4977591796343	1.3	STG, Right Superior Temporal Gyrus A22r, rostral area 22
mAR7	52.3234736510296	10.0052518394515	-29.2506518898616	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAR8	58.1577300099348	12.1344503300508	-31.3909870261311	1.3	no_label_found
mECL1	-24.3315158561532	-1.70382925037639	-34.739633775475	1.3	PhG, Left Parahippocampal Gyrus A35/36r, rostral area 35/36
mECL2	-27.3385033074044	-0.422458598937078	-33.4986776047429	1.3	PhG, Left Parahippocampal Gyrus A35/36r, rostral area 35/36
mECL3	-32.1079760510879	-1.056946238452	-31.3286973946131	1.3	no_label_found
mECL4	-37.834560225278	-1.44241161308959	-28.0761745886999	1.3	no_label_found
mECL5	-39.3664204803124	-1.22367707148369	-27.3886728487811	1.3	no_label_found
mECL6	-46.6527116657515	-2.73353710069477	-23.988938774679	1.3	no_label_found
mECL7	-52.7397166069934	-2.11203841032094	-21.7950618492584	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
