onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	8	W	IN	1	1.178125	1
8.005	8	2	1601	3200	6	K	IN	1	1.40025	0
16.005	8	3	3201	4800	8	P	IN	1	1.29325	0
24.005	8	4	4801	6400	4	W	OUT	1	1.422375	0
32.005	8	5	6401	8000	4	P	IN	1	0.918375	0
40.005	8	6	8001	9600	8	S	IN	1	0.949625	0
48.005	8	7	9601	11200	8	T	OUT	1	1.76125	0
56.005	8	8	11201	12800	8	N	OUT	1	1.265125	0
64.005	8	9	12801	14400	4	L	IN	1	1.024	0
72.005	8	10	14401	16000	8	D	OUT	1	1.059125	0
80.005	8	11	16001	17600	8	D	IN	1	1.43525	0
88.005	8	12	17601	19200	8	P	OUT	1	1.068	0
96.005	8	13	19201	20800	8	Q	OUT	1	1.064375	0
104.005	8	14	20801	22400	8	W	OUT	1	1.28825	1
112.005	8	15	22401	24000	6	C	IN	1	1.046	0
120.005	8	16	24001	25600	4	P	IN	1	1.111625	0
128.005	8	17	25601	27200	6	P	IN	1	1.86925	0
136.005	8	18	27201	28800	4	V	IN	1	1.044625	1
144.005	8	19	28801	30400	4	L	OUT	1	1.001875	0
152.005	8	20	30401	32000	8	H	OUT	1	0.842125	0
160.005	8	21	32001	33600	4	R	IN	1	0.981	1
168.005	8	22	33601	35200	8	V	OUT	1	1.135875	0
176.005	8	23	35201	36800	6	P	IN	1	0.8665	0
184.005	8	24	36801	38400	8	Z	IN	1	0.79475	0
192.005	8	25	38401	40000	6	T	IN	1	0.816	0
200.005	8	26	40001	41600	6	H	IN	1	0.840625	0
208.005	8	27	41601	43200	6	H	OUT	1	1.085375	1
216.005	8	28	43201	44800	8	C	OUT	0	1.628125	0
224.005	8	29	44801	46400	4	L	OUT	1	0.873	1
232.005	8	30	46401	48000	4	T	OUT	1	2.722125	0
240.005	8	31	48001	49600	4	B	IN	1	1.01425	0
248.005	8	32	49601	51200	8	T	IN	1	1.275125	0
256.005	8	33	51201	52800	8	Q	OUT	1	1.01725	0
264.005	8	34	52801	54400	8	B	OUT	1	1.85675	0
272.005	8	35	54401	56000	4	Q	IN	1	1.094875	0
280.005	8	36	56001	57600	6	K	OUT	1	2.94125	0
288.005	8	37	57601	59200	4	K	IN	1	0.708375	0
296.005	8	38	59201	60800	8	L	IN	1	0.8665	0
304.005	8	39	60801	62400	4	B	OUT	1	1.135	0
312.005	8	40	62401	64000	6	P	IN	0	2.794375	0
320.005	8	41	64001	65600	4	K	IN	1	1.231125	1
328.005	8	42	65601	67200	6	R	IN	1	0.84525	0
336.005	8	43	67201	68800	6	H	IN	1	1.225625	0
344.005	8	44	68801	70400	8	Z	IN	0	1.0925	0
352.005	8	45	70401	72000	4	W	OUT	1	1.60675	1
360.005	8	46	72001	73600	8	K	IN	1	1.308375	0
368.005	8	47	73601	75200	4	S	OUT	1	0.926625	0
376.005	8	48	75201	76800	8	B	OUT	1	0.886375	0
384.005	8	49	76801	78400	6	H	OUT	1	0.96025	0
392.005	8	50	78401	80000	8	R	OUT	1	0.926	0
