onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.005	8	1	1	1600	6	X	IN	1	1.11	0
8.005	8	2	1601	3200	4	X	IN	1	0.88575	0
16.005	8	3	3201	4800	8	X	OUT	1	0.861	0
24.005	8	4	4801	6400	6	X	IN	1	0.83775	0
32.005	8	5	6401	8000	8	X	OUT	1	1.30775	0
40.005	8	6	8001	9600	4	X	IN	1	0.77125	0
48.005	8	7	9601	11200	8	X	OUT	0	1.37825	0
56.005	8	8	11201	12800	4	X	OUT	1	0.948	0
64.005	8	9	12801	14400	8	X	OUT	1	0.9485	0
72.005	8	10	14401	16000	6	X	IN	1	0.8885	0
80.005	8	11	16001	17600	8	X	IN	0	0.806	0
88.005	8	12	17601	19200	4	X	OUT	1	1.04625	0
96.005	8	13	19201	20800	8	X	OUT	1	1.556	0
104.005	8	14	20801	22400	8	X	IN	1	1.09575	0
112.005	8	15	22401	24000	8	X	OUT	1	0.732	0
120.005	8	16	24001	25600	6	X	OUT	1	0.9245	0
128.005	8	17	25601	27200	6	X	OUT	1	0.7065	0
136.005	8	18	27201	28800	6	X	IN	1	1.11225	0
144.005	8	19	28801	30400	8	X	OUT	1	0.89475	0
152.005	8	20	30401	32000	8	X	OUT	1	0.826	0
160.005	8	21	32001	33600	8	X	OUT	1	1.10525	0
168.005	8	22	33601	35200	6	X	IN	1	0.7535	0
176.005	8	23	35201	36800	8	X	IN	1	0.89575	0
184.005	8	24	36801	38400	6	X	IN	1	1.02925	0
192.005	8	25	38401	40000	6	X	IN	1	0.752	0
200.005	8	26	40001	41600	6	X	IN	1	1.0465	0
208.005	8	27	41601	43200	4	X	IN	1	1.0425	0
216.005	8	28	43201	44800	4	X	OUT	1	0.8725	0
224.005	8	29	44801	46400	4	X	IN	1	0.823	0
232.005	8	30	46401	48000	8	X	IN	1	0.68025	0
240.005	8	31	48001	49600	4	X	OUT	1	0.89225	0
248.005	8	32	49601	51200	6	X	IN	1	0.6415	0
256.005	8	33	51201	52800	6	X	OUT	0	0.758	0
264.005	8	34	52801	54400	4	X	OUT	1	0.89	0
272.005	8	35	54401	56000	6	X	OUT	1	0.75925	0
280.005	8	36	56001	57600	8	X	OUT	1	0.95975	0
288.005	8	37	57601	59200	8	X	OUT	1	0.78225	0
296.005	8	38	59201	60800	4	X	OUT	1	0.65525	0
304.005	8	39	60801	62400	4	X	OUT	1	0.89375	0
312.005	8	40	62401	64000	6	X	IN	1	0.86675	0
320.005	8	41	64001	65600	8	X	OUT	1	1.0605	0
328.005	8	42	65601	67200	8	X	OUT	1	1.09525	0
336.005	8	43	67201	68800	8	X	OUT	1	0.9175	0
344.005	8	44	68801	70400	8	X	OUT	1	1.236	0
352.005	8	45	70401	72000	6	X	IN	1	0.844	0
360.005	8	46	72001	73600	4	X	IN	1	0.86375	0
368.005	8	47	73601	75200	8	X	OUT	1	1.12625	0
376.005	8	48	75201	76800	4	X	IN	1	0.95125	0
384.005	8	49	76801	78400	8	X	OUT	1	0.84075	0
392.005	8	50	78401	80000	8	X	OUT	1	0.8375	0
