name	x	y	z	size	AnatomicalLocation
mAHL1	-34.2159816382967	-11.6028852123788	-23.5383558886163	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
mAHL2	-39.794436622109	-11.8651900159961	-22.2455763219923	1.3	FuG, Left Fusiform Gyrus A20rv, rostroventral area 20
mAHL3	-44.7911168356523	-11.7382726959598	-21.3536932972308	1.3	no_label_found
mAHL4	-49.7460722588548	-11.6402582257727	-20.4967942122744	1.3	no_label_found
mAHL5	-54.6157670289939	-11.5907882133454	-19.547667881648	1.3	no_label_found
mAHL6	-59.3990729571183	-10.96180276328	-18.7596052544915	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAHL7	-64.6795721248147	-9.51640495210204	-18.12171510361	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
mAHL8	-68.8215512919167	-9.49214118307152	-17.3860869856927	1.3	MTG, Left Middle Temporal Gyrus A21c, caudal area 21
mAHR1	34.1669708876508	-12.2546967844344	-30.1340232710777	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mAHR2	38.2703870063529	-9.36837265518238	-29.3610291543041	1.3	FuG, Right Fusiform Gyrus A20rv, rostroventral area 20
mAHR3	43.2416483315467	-7.8291031136955	-27.9537737058131	1.3	no_label_found
mAHR4	48.5511177141452	-6.78320425308606	-26.7016019867748	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAHR5	52.5397938854056	-5.42879209705276	-25.5443100428365	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAHR6	58.0175275804111	-3.09498899940873	-24.4457881472442	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAHR7	62.383552602262	-1.33408190215747	-23.7011759082988	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAHR8	66.9793688701852	-0.549033057773395	-22.4262496046238	1.3	no_label_found
mAL1	-30.1467443737423	-2.5651747500803	-18.8190488516133	1.3	Amyg, Left Amygdala lAmyg, lateral amygdala
mAL2	-35.5093260085769	-2.94880581686843	-19.9859215499699	1.3	no_label_found
mAL3	-39.6207477800509	-3.36753479022771	-21.3271964136859	1.3	no_label_found
mAL4	-44.8833402437367	-3.28556183064314	-22.7284801108329	1.3	no_label_found
mAL5	-49.4087615501449	-4.19608355228881	-23.795225670502	1.3	no_label_found
mAL6	-54.8924331954076	-3.56000946075074	-25.0490317494255	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAL7	-59.9107638418528	-4.00189754125227	-26.0866185743112	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAL8	-64.3630929288853	-3.54296722788739	-27.4642817349706	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mAR1	23.8667986672363	-1.79995700486807	-21.1298541131976	1.3	Amyg, Right Amygdala mAmyg, medial amygdala
mAR2	28.4356918076589	-1.34211941367859	-23.4158867534465	1.3	Amyg, Right Amygdala lAmyg, lateral amygdala
mAR3	33.2981672868246	-0.0478211557197787	-25.3735617537103	1.3	no_label_found
mAR4	37.3473699865919	1.15029241835539	-27.5037851525995	1.3	no_label_found
mAR5	42.4392620625725	1.62859006316982	-30.0500738564778	1.3	no_label_found
mAR6	47.236115598153	3.30127907510109	-32.1547384295148	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAR7	51.1836304509145	3.37976164276266	-33.7994269836668	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mAR8	56.3987572748877	4.07531958324071	-36.0004946352239	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mECL1	-27.8575368594359	-0.257136393813158	-32.404319522122	1.3	PhG, Left Parahippocampal Gyrus A35/36r, rostral area 35/36
mECL2	-32.6052490045843	-0.943782216735832	-30.1384020911259	1.3	no_label_found
mECL3	-37.5841809569684	-0.227773702749643	-29.0430370320219	1.3	no_label_found
mECL4	-42.5448489210242	0.927513132983507	-27.9974623142576	1.3	no_label_found
mECL5	-48.6286450456726	2.51579226005197	-26.9793785815677	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECL6	-53.8490713259794	2.65128808212991	-25.7493417734633	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECL7	-58.379264738457	2.31529538319838	-24.9216928878484	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECL8	-62.5488770764401	3.26002123283353	-24.4559941836233	1.3	MTG, Left Middle Temporal Gyrus A21r, rostral area 21
mECR1	26.9231569988248	-2.62925155322826	-35.0042677549266	1.3	PhG, Right Parahippocampal Gyrus A35/36r, rostral area 35/36
mECR2	31.9514977544956	-1.46892749511947	-33.7489935323525	1.3	PhG, Right Parahippocampal Gyrus A35/36r, rostral area 35/36
mECR3	36.5566856194312	0.537651220741359	-32.7588689280536	1.3	no_label_found
mECR4	41.8477856164193	2.75896920544417	-31.1822009398663	1.3	no_label_found
mECR5	46.7561660611211	4.11731092187068	-31.6594358672673	1.3	no_label_found
mECR6	49.8589044502879	7.11466290677431	-30.0163086520543	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
mECR7	55.9715773477421	7.07338255603161	-29.5855807529505	1.3	MTG, Right Middle Temporal Gyrus A21r, rostral area 21
