session_id	acq_time
ses-01	2020-08-25T19:09:29
ses-02	2020-08-25T19:09:29
ses-03	2020-08-25T19:09:29
ses-04	2020-08-26T14:18:21
ses-05	2020-08-27T11:41:59
ses-06	2020-08-27T11:41:59
