onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	4	X	IN	1	1.473	0
8.0005	8	2	16001	32000	8	X	OUT	1	1.043	0
16.0005	8	3	32001	48000	4	X	OUT	1	0.88075	0
24.0005	8	4	48001	64000	6	X	IN	1	2.25175	0
32.0005	8	5	64001	80000	4	X	IN	1	0.9275	0
40.0005	8	6	80001	96000	8	X	IN	1	2.0985	0
48.0005	8	7	96001	112000	6	X	IN	1	1.65775	0
56.0005	8	8	112001	128000	8	X	IN	1	1.08775	0
64.0005	8	9	128001	144000	4	X	IN	1	0.907	0
72.0005	8	10	144001	160000	8	X	IN	1	1.2475	0
80.0005	8	11	160001	176000	8	X	IN	1	1.6585	0
88.0005	8	12	176001	192000	6	X	OUT	1	1.5615	0
96.0005	8	13	192001	208000	4	X	OUT	1	1.26675	0
104.0005	8	14	208001	224000	6	X	OUT	1	0.905	0
112.0005	8	15	224001	240000	4	X	OUT	1	0.933	0
120.0005	8	16	240001	256000	4	X	OUT	1	1.07075	0
128.0005	8	17	256001	272000	6	X	OUT	1	2.0585	0
136.0005	8	18	272001	288000	4	X	OUT	1	2.126	0
144.0005	8	19	288001	304000	6	X	OUT	1	1.02425	0
152.0005	8	20	304001	320000	8	X	OUT	1	0.90375	0
160.0005	8	21	320001	336000	8	X	IN	1	1.11025	0
168.0005	8	22	336001	352000	6	X	OUT	1	0.88775	0
176.0005	8	23	352001	368000	4	X	OUT	1	0.99475	0
184.0005	8	24	368001	384000	8	X	OUT	0	2.45175	0
192.0005	8	25	384001	400000	4	X	IN	1	2.06875	0
200.0005	8	26	400001	416000	8	X	IN	1	2.21875	1
208.0005	8	27	416001	432000	6	X	OUT	1	1.0175	0
216.0005	8	28	432001	448000	4	X	OUT	1	1.04775	0
224.0005	8	29	448001	464000	4	X	IN	1	1.9755	0
232.0005	8	30	464001	480000	4	X	OUT	1	2.95975	0
240.0005	8	31	480001	496000	8	X	OUT	1	1.56725	0
248.0005	8	32	496001	512000	6	X	IN	1	1.4785	0
256.0005	8	33	512001	528000	6	X	IN	1	2.9375	0
264.0005	8	34	528001	544000	6	X	OUT	1	3.4675	0
272.0005	8	35	544001	560000	4	X	OUT	1	1.22975	0
280.0005	8	36	560001	576000	4	X	IN	1	1.9085	0
288.0005	8	37	576001	592000	8	X	OUT	1	1.6465	0
296.0005	8	38	592001	608000	6	X	OUT	1	2.97875	0
304.0005	8	39	608001	624000	4	X	IN	1	1.4555	0
312.0005	8	40	624001	640000	4	X	IN	1	1.388	0
320.0005	8	41	640001	656000	6	X	OUT	0	1.339	0
328.0005	8	42	656001	672000	4	X	IN	1	1.08425	0
336.0005	8	43	672001	688000	4	X	OUT	1	1.31675	0
344.0005	8	44	688001	704000	8	X	OUT	0	1.174	0
352.0005	8	45	704001	720000	4	X	OUT	1	2.84375	0
360.0005	8	46	720001	736000	6	X	IN	0	3.0405	0
368.0005	8	47	736001	752000	4	X	OUT	1	2.62125	0
376.0005	8	48	752001	768000	8	X	OUT	1	2.4925	0
384.0005	8	49	768001	784000	6	X	OUT	1	2.7855	0
392.0005	8	50	784001	800000	4	X	IN	1	1.65725	0
