onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	6	X	OUT	1	2.662	0
8.0005	8	2	16001	32000	6	X	IN	1	1.405	0
16.0005	8	3	32001	48000	6	X	IN	1	2.15475	0
24.0005	8	4	48001	64000	4	X	IN	1	1.7325	0
32.0005	8	5	64001	80000	4	X	OUT	1	1.553	0
40.0005	8	6	80001	96000	8	X	OUT	1	1.78625	1
48.0005	8	7	96001	112000	4	X	OUT	1	1.048	0
56.0005	8	8	112001	128000	8	X	OUT	1	4.50825	1
64.0005	8	9	128001	144000	8	X	OUT	1	1.5375	1
72.0005	8	10	144001	160000	8	X	OUT	1	1.2595	0
80.0005	8	11	160001	176000	6	X	IN	1	1.3175	0
88.0005	8	12	176001	192000	8	X	IN	1	1.4545	1
96.0005	8	13	192001	208000	8	X	OUT	1	1.15925	0
104.0005	8	14	208001	224000	4	X	IN	1	1.2185	0
112.0005	8	15	224001	240000	4	X	OUT	1	1.13	0
120.0005	8	16	240001	256000	4	X	IN	1	1.18975	0
128.0005	8	17	256001	272000	6	X	OUT	1	1.39875	0
136.0005	8	18	272001	288000	6	X	OUT	1	1.07075	0
144.0005	8	19	288001	304000	8	X	OUT	1	2.26675	1
152.0005	8	20	304001	320000	8	X	OUT	1	2.3325	0
160.0005	8	21	320001	336000	8	X	OUT	1	0.962	0
168.0005	8	22	336001	352000	4	X	OUT	1	0.8585	0
176.0005	8	23	352001	368000	6	X	IN	1	1.018	0
184.0005	8	24	368001	384000	4	X	IN	1	0.8595	0
192.0005	8	25	384001	400000	6	X	IN	1	5.4635	0
200.0005	8	26	400001	416000	4	X	OUT	1	0.979	0
208.0005	8	27	416001	432000	8	X	OUT	1	1.93975	0
216.0005	8	28	432001	448000	6	X	OUT	1	1.08675	0
224.0005	8	29	448001	464000	4	X	OUT	1	1.27025	0
232.0005	8	30	464001	480000	8	X	OUT	1	4.14675	0
240.0005	8	31	480001	496000	6	X	OUT	1	1.16725	0
248.0005	8	32	496001	512000	8	X	OUT	1	1.52225	1
256.0005	8	33	512001	528000	6	X	IN	0	0.919	0
264.0005	8	34	528001	544000	4	X	IN	1	0.99125	0
272.0005	8	35	544001	560000	4	X	OUT	1	1.6655	0
280.0005	8	36	560001	576000	8	X	OUT	1	2.694	0
288.0005	8	37	576001	592000	4	X	OUT	1	1.18125	0
296.0005	8	38	592001	608000	4	X	OUT	1	1.50025	0
304.0005	8	39	608001	624000	8	X	OUT	1	2.60125	0
312.0005	8	40	624001	640000	8	X	IN	1	4.63925	0
320.0005	8	41	640001	656000	4	X	IN	1	1.086	0
328.0005	8	42	656001	672000	6	X	OUT	1	1.2775	0
336.0005	8	43	672001	688000	4	X	IN	1	0.993	0
344.0005	8	44	688001	704000	6	X	IN	1	1.19675	0
352.0005	8	45	704001	720000	6	X	OUT	1	1.2145	0
360.0005	8	46	720001	736000	4	X	IN	1	0.93225	0
368.0005	8	47	736001	752000	6	X	IN	1	0.96975	1
376.0005	8	48	752001	768000	8	X	OUT	1	1.12275	1
384.0005	8	49	768001	784000	8	X	OUT	0	6.01425	0
392.0005	8	50	784001	800000	4	X	IN	1	2.22275	0
