onset	duration	nTrial	begSample	endSample	SetSize	ProbeLetter	Match	Correct	ResponseTime	Artifact
0.0005	8	1	1	16000	6	Q	IN	0	3.09425	0
8.0005	8	2	16001	32000	4	Q	OUT	1	1.38725	0
16.0005	8	3	32001	48000	4	P	OUT	1	1.486	0
24.0005	8	4	48001	64000	4	R	IN	1	1.52875	0
32.0005	8	5	64001	80000	4	K	OUT	1	1.3105	0
40.0005	8	6	80001	96000	6	F	OUT	1	1.8555	0
48.0005	8	7	96001	112000	8	S	OUT	1	1.47075	0
56.0005	8	8	112001	128000	6	H	IN	1	1.60875	0
64.0005	8	9	128001	144000	8	Q	IN	1	1.5355	0
72.0005	8	10	144001	160000	4	Z	IN	1	1.09325	0
80.0005	8	11	160001	176000	6	Q	IN	1	1.29	0
88.0005	8	12	176001	192000	6	W	IN	1	1.24825	0
96.0005	8	13	192001	208000	6	W	OUT	1	1.832	0
104.0005	8	14	208001	224000	6	H	IN	1	1.1515	0
112.0005	8	15	224001	240000	6	Q	IN	1	1.546	0
120.0005	8	16	240001	256000	4	G	OUT	1	1.32125	0
128.0005	8	17	256001	272000	6	N	OUT	1	1.6975	0
136.0005	8	18	272001	288000	4	D	IN	1	1.2455	0
144.0005	8	19	288001	304000	6	C	IN	1	1.35475	0
152.0005	8	20	304001	320000	8	Z	OUT	1	1.43325	0
160.0005	8	21	320001	336000	6	P	IN	1	1.3865	0
168.0005	8	22	336001	352000	4	N	OUT	1	1.60425	0
176.0005	8	23	352001	368000	4	F	IN	1	1.17375	0
184.0005	8	24	368001	384000	8	G	IN	1	1.31225	0
192.0005	8	25	384001	400000	6	Z	IN	1	1.40425	1
200.0005	8	26	400001	416000	8	Q	OUT	1	1.513	0
208.0005	8	27	416001	432000	4	R	OUT	1	1.50175	0
216.0005	8	28	432001	448000	8	Q	OUT	1	1.362	0
224.0005	8	29	448001	464000	4	D	IN	1	1.11525	0
232.0005	8	30	464001	480000	8	V	IN	1	2.30825	0
240.0005	8	31	480001	496000	4	F	OUT	1	1.21775	0
248.0005	8	32	496001	512000	4	K	OUT	1	1.2665	0
256.0005	8	33	512001	528000	4	F	OUT	1	1.31075	0
264.0005	8	34	528001	544000	8	Z	IN	1	3.27175	0
272.0005	8	35	544001	560000	6	R	IN	1	1.354	0
280.0005	8	36	560001	576000	6	B	IN	1	1.00525	0
288.0005	8	37	576001	592000	6	G	OUT	1	1.52925	0
296.0005	8	38	592001	608000	8	V	OUT	1	3.7635	0
304.0005	8	39	608001	624000	4	S	OUT	1	1.464	0
312.0005	8	40	624001	640000	8	D	OUT	1	1.66775	0
320.0005	8	41	640001	656000	6	T	OUT	1	1.27975	0
328.0005	8	42	656001	672000	4	S	IN	1	1.51125	0
336.0005	8	43	672001	688000	8	N	IN	1	1.58025	0
344.0005	8	44	688001	704000	4	R	IN	1	1.267	0
352.0005	8	45	704001	720000	4	R	OUT	1	1.276	0
360.0005	8	46	720001	736000	6	L	OUT	1	1.25125	0
368.0005	8	47	736001	752000	4	P	IN	1	1.519	0
376.0005	8	48	752001	768000	4	B	IN	1	1.33675	0
384.0005	8	49	768001	784000	6	G	OUT	1	1.3035	0
